Time(s),Cell 0,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6
4.8,1.13E-02,-1.95E-03,3.25E-03,-0.0047519,0.0041133,-0.007193,-0.0090758
4.9,1.20E-02,-7.38E-04,1.89E-03,-0.0068285,0.0026044,-0.0065846,-0.0073346
5,1.33E-02,1.13E-03,-2.02E-04,-0.007323,0.0025729,-0.0042693,-0.0074015
5.1,1.42E-02,2.54E-04,-9.23E-04,-0.0089761,0.0025891,-0.0038673,-0.0075345
5.2,1.53E-02,-1.55E-03,-1.54E-03,-0.010631,0.0031682,-0.0026924,-0.0086671
5.3,1.54E-02,-2.35E-03,-2.85E-03,-0.011908,0.0027099,-0.0023576,-0.0084346
5.4,1.54E-02,-2.97E-03,-3.48E-03,-0.010895,0.0027811,-0.00040804,-0.0093671
5.5,1.33E-02,-6.64E-04,-3.10E-03,-0.012244,0.00085365,-0.00010892,-0.0097193
5.6,1.17E-02,6.71E-04,-3.22E-03,-0.011893,-0.00070056,-0.00071535,-0.0094402
5.7,1.06E-02,1.43E-03,-2.95E-03,-0.011408,-0.0016146,-0.000926,-0.0092412
5.8,7.71E-03,1.81E-03,-2.21E-03,-0.011695,-0.0032451,-0.001981,-0.0061573
5.9,7.19E-03,1.98E-03,-2.32E-03,-0.011317,-0.0034555,-0.0026943,-0.0056588
6,9.55E-03,1.86E-03,-3.46E-03,-0.010131,-0.0014832,-0.0036855,-0.0083096
6.1,1.23E-02,-5.50E-04,-4.07E-03,-0.0089525,0.00087322,-0.0037699,-0.007742
6.2,1.13E-02,1.70E-05,-4.05E-03,-0.011172,0.00069632,-0.0039695,-0.0076727
6.3,9.53E-03,-8.56E-04,-3.26E-03,-0.012685,-0.00017694,-0.0030983,-0.0050128
6.4,9.24E-03,-8.52E-04,-3.33E-03,-0.012541,-0.00025917,-0.0032929,-0.004744
6.5,8.16E-03,-5.57E-04,-3.40E-03,-0.012287,-0.00072411,-0.0040693,-0.0039178
6.6,5.83E-03,-9.66E-04,-3.91E-03,-0.010864,-0.0018284,-0.0039962,-0.00073505
6.7,4.30E-03,-2.10E-05,-3.72E-03,-0.010253,-0.0031945,-0.0042828,6.06E-05
6.8,1.59E-03,1.15E-03,-3.09E-03,-0.0093808,-0.005757,-0.0059463,0.0017309
6.9,-2.06E-03,2.18E-03,-3.30E-04,-0.007769,-0.009542,-0.0094729,0.0026221
7,-1.95E-03,2.26E-03,-7.82E-05,-0.007907,-0.0094744,-0.0097209,0.0029513
7.1,-9.14E-04,1.84E-03,-2.76E-04,-0.0091109,-0.0082672,-0.010531,0.0029317
7.2,-9.02E-05,1.24E-03,-7.25E-04,-0.010266,-0.0066969,-0.011271,0.0023754
7.3,1.77E-03,5.01E-04,-3.65E-03,-0.011499,-0.0030212,-0.008859,0.0019318
7.4,1.50E-03,6.24E-04,-3.74E-03,-0.011416,-0.0031842,-0.0087178,0.0019094
7.5,1.12E-03,8.09E-04,-3.87E-03,-0.011302,-0.0033705,-0.0085661,0.0019575
7.6,7.47E-04,9.92E-04,-4.10E-03,-0.011292,-0.003349,-0.0086708,0.0022803
7.7,6.18E-04,1.17E-03,-4.11E-03,-0.010988,-0.0036352,-0.008719,0.0028675
7.8,8.29E-04,1.92E-03,-2.84E-03,-0.011029,-0.004239,-0.0075539,0.0024503
7.9,9.62E-04,1.32E-03,-3.71E-03,-0.0099705,-0.0046596,-0.0075318,0.0031316
8,4.80E-04,1.50E-03,-3.87E-03,-0.010011,-0.0046434,-0.0075151,0.0031606
8.1,-4.83E-03,-3.87E-04,-6.13E-03,-0.007547,-0.0027715,-0.011917,0.0032175
8.2,-4.09E-03,8.44E-04,-6.83E-03,-0.0083561,-0.00094484,-0.011141,0.0033581
8.3,-3.77E-03,1.16E-03,-7.00E-03,-0.0080228,-0.00118,-0.011443,0.0032952
8.4,-7.13E-03,1.92E-03,-4.90E-03,-0.0054647,-0.0054381,-0.015251,0.0022314
8.5,-7.85E-03,2.02E-03,-4.75E-03,-0.0050012,-0.006205,-0.015418,0.0023326
8.6,-9.78E-03,2.68E-03,-4.65E-03,-0.0045146,-0.0074239,-0.015407,0.002564
8.7,-1.13E-02,3.48E-03,-5.72E-03,-0.0026024,-0.0086549,-0.01272,0.0032007
8.8,-1.64E-02,7.94E-03,-1.16E-02,0.0075039,-0.015289,-0.001072,0.006843
8.9,-1.73E-02,4.20E-03,-8.86E-03,0.0070138,-0.014881,-0.0031956,0.0071349
9,-1.82E-02,9.74E-03,-1.02E-02,0.0048064,-0.011352,2.19E-05,0.0047553
9.1,-1.21E-02,3.13E-03,-4.57E-03,-0.0069375,-0.0037467,-0.012756,0.0021137
9.2,-6.83E-03,1.48E-03,-6.73E-03,-0.0096446,0.0011168,-0.0094823,0.0029022
9.3,-5.91E-03,9.70E-04,-6.48E-03,-0.0087082,-0.00073201,-0.010705,0.0029264
9.4,-5.22E-03,6.74E-04,-6.50E-03,-0.0081203,-0.0017638,-0.01144,0.0033609
9.5,-6.06E-03,7.42E-05,-5.95E-03,-0.006866,-0.0041033,-0.012722,0.0037577
9.6,-9.75E-03,2.05E-03,-4.30E-03,-0.0052278,-0.006949,-0.015514,0.002456
9.7,-9.73E-03,2.16E-03,-4.33E-03,-0.0048629,-0.0071067,-0.015492,0.0024234
9.8,-9.89E-03,2.28E-03,-4.36E-03,-0.0045706,-0.0074048,-0.015524,0.0024668
9.9,-1.07E-02,2.64E-03,-4.37E-03,-0.0043874,-0.0078059,-0.015436,0.0025391
10,-1.21E-02,3.30E-03,-4.38E-03,-0.0042016,-0.0083664,-0.015218,0.0026401
10.1,-1.26E-02,3.81E-03,-5.49E-03,-0.0027397,-0.008752,-0.012554,0.0031136
10.2,-1.69E-02,8.32E-03,-1.16E-02,0.0057517,-0.014228,-8.21E-05,0.0059816
10.3,-1.75E-02,8.50E-03,-1.16E-02,0.0047628,-0.013179,0.00032763,0.0054395
10.4,-1.80E-02,8.69E-03,-1.16E-02,0.003898,-0.012359,0.00078418,0.0049689
10.5,-1.83E-02,8.63E-03,-1.16E-02,0.0033631,-0.012428,0.0015209,0.0047723
10.6,-2.02E-02,4.16E-03,-9.05E-03,0.0030881,-0.014777,-5.49E-06,0.0055833
10.7,-2.32E-02,3.92E-03,-8.75E-03,-0.0026339,-0.014434,0.0043391,0.002777
10.8,-2.33E-02,3.98E-03,-8.72E-03,-0.0024869,-0.014053,0.0042473,0.0028107
10.9,-1.98E-02,4.81E-03,-6.66E-03,0.0054063,-0.01772,0.00097802,0.0042823
11,-1.77E-02,9.93E-03,-9.33E-03,0.0047071,-0.016438,0.0045193,0.0027087
11.1,-9.16E-03,-4.20E-03,-8.09E-03,0.0094222,-0.0033716,0.0088685,-0.0082126
11.2,-4.79E-03,-1.21E-02,-1.09E-02,0.010748,-0.0039606,0.010792,-0.010035
11.3,-3.73E-03,-1.48E-02,-1.30E-02,0.01209,-0.0040045,0.012934,-0.0077825
11.4,-3.79E-03,-1.54E-02,-1.37E-02,0.012126,-0.0036312,0.013616,-0.0064917
11.5,-3.34E-03,-1.70E-02,-1.72E-02,0.0055939,-0.00065202,0.013726,-0.003585
11.6,-8.08E-04,-1.58E-02,-1.74E-02,0.00097159,0.00063197,0.015594,-0.0050464
11.7,1.32E-03,-1.68E-02,-1.64E-02,-0.0011407,0.0022335,0.015081,-0.0085967
11.8,3.99E-03,-2.04E-02,-1.33E-02,-0.0041296,0.0030898,0.015516,-0.010866
11.9,4.20E-03,-2.54E-02,-7.67E-03,-0.0089106,0.0019206,0.015751,-0.010324
12,2.29E-03,-3.09E-02,-1.15E-03,-0.014216,-0.00018526,0.015788,-0.007885
12.1,-2.18E-03,-3.41E-02,4.23E-03,-0.018226,-0.0028155,0.014294,-0.0037246
12.2,-5.23E-03,-3.49E-02,7.37E-03,-0.019846,-0.0044169,0.012577,-0.00090068
12.3,-6.72E-03,-3.41E-02,8.74E-03,-0.01992,-0.0052981,0.011054,0.00061092
12.4,-7.06E-03,-3.26E-02,9.10E-03,-0.019198,-0.0057898,0.009946,0.0011786
12.5,-6.72E-03,-3.02E-02,9.52E-03,-0.018069,-0.006652,0.0092217,0.0020761
12.6,-6.40E-03,-2.76E-02,9.41E-03,-0.016934,-0.007198,0.0079985,0.0018295
12.7,-6.85E-03,-2.58E-02,8.16E-03,-0.015443,-0.007532,0.0069428,0.0024616
12.8,-6.18E-03,-2.40E-02,7.08E-03,-0.014386,-0.0064586,0.005704,0.0013937
12.9,-5.40E-03,-2.23E-02,6.21E-03,-0.013355,-0.0053301,0.0044986,0.00056078
13,-4.04E-03,-2.08E-02,5.65E-03,-0.013799,-0.003169,0.0037344,-0.0017581
13.1,-2.22E-03,-2.02E-02,5.66E-03,-0.014582,-0.0016002,0.0034584,-0.0031887
13.2,1.07E-04,-2.15E-02,5.05E-03,-0.017111,0.00033373,0.0019179,-0.0049842
13.3,2.64E-03,-2.34E-02,4.71E-03,-0.020826,0.0033189,-0.00013363,-0.0071264
13.4,5.79E-03,-2.39E-02,1.82E-03,-0.02381,0.007017,-0.00048472,-0.0098925
13.5,6.95E-03,-2.37E-02,6.37E-04,-0.024255,0.0080766,0.00010357,-0.011139
13.6,7.99E-03,-2.31E-02,-7.79E-04,-0.023938,0.0087701,0.0013072,-0.012497
13.7,8.93E-03,-2.24E-02,-1.77E-03,-0.02326,0.0091545,0.0021937,-0.013251
13.8,9.29E-03,-2.12E-02,-2.41E-03,-0.021719,0.0087343,0.0026781,-0.013325
13.9,9.00E-03,-1.98E-02,-2.71E-03,-0.019149,0.0078131,0.0031231,-0.012584
14,7.87E-03,-1.79E-02,-2.78E-03,-0.017353,0.0067012,0.0028007,-0.011468
14.1,6.45E-03,-1.60E-02,-3.22E-03,-0.015486,0.005686,0.0023785,-0.010328
14.2,4.95E-03,-1.41E-02,-3.35E-03,-0.014128,0.0047694,0.0016641,-0.0092158
14.3,3.08E-03,-1.22E-02,-3.51E-03,-0.013084,0.0040956,0.0010048,-0.008073
14.4,1.21E-03,-1.06E-02,-3.58E-03,-0.012228,0.0034586,-6.07E-05,-0.0069837
14.5,-1.10E-03,-7.79E-03,-2.50E-03,-0.012501,0.0026692,-0.0036176,-0.0057139
14.6,-2.13E-03,-7.69E-03,-2.52E-03,-0.012418,0.002011,-0.0048393,-0.0054032
14.7,-3.94E-03,-7.55E-03,-1.54E-03,-0.01111,0.00035986,-0.010002,-0.0046371
14.8,-7.10E-03,-6.55E-03,-9.22E-04,-0.012104,-0.002469,-0.011454,-0.0032955
14.9,-7.44E-03,-7.73E-03,-1.80E-03,-0.011261,-0.0026362,-0.012055,-0.0047076
15,-1.88E-03,-1.03E-02,-5.21E-03,-0.012437,-0.0063946,-0.010234,-0.0091807
15.1,1.68E-03,-1.27E-02,-8.69E-03,-0.014134,-0.011289,-0.010989,-0.01075
15.2,4.31E-03,-1.40E-02,-1.14E-02,-0.015474,-0.015721,-0.014113,-0.011174
15.3,5.31E-03,-1.40E-02,-1.25E-02,-0.016015,-0.017916,-0.016074,-0.011157
15.4,5.85E-03,-1.34E-02,-1.39E-02,-0.016431,-0.019751,-0.017095,-0.011036
15.5,6.40E-03,-1.23E-02,-1.32E-02,-0.017049,-0.021455,-0.015899,-0.010739
15.6,6.83E-03,-1.22E-02,-1.28E-02,-0.017845,-0.020628,-0.016443,-0.011446
15.7,6.90E-03,-1.17E-02,-1.25E-02,-0.01841,-0.020463,-0.016222,-0.011555
15.8,6.79E-03,-1.11E-02,-1.24E-02,-0.019479,-0.020063,-0.016004,-0.011131
15.9,6.60E-03,-1.06E-02,-1.22E-02,-0.020401,-0.019874,-0.015595,-0.010767
16,6.50E-03,-1.03E-02,-1.20E-02,-0.02071,-0.019879,-0.015158,-0.010813
16.1,6.51E-03,-1.04E-02,-1.19E-02,-0.02033,-0.019942,-0.014382,-0.011506
16.2,6.67E-03,-9.46E-03,-1.19E-02,-0.018333,-0.021891,-0.01349,-0.012122
16.3,6.44E-03,-9.92E-03,-1.26E-02,-0.017506,-0.022165,-0.012669,-0.012316
16.4,5.99E-03,-1.00E-02,-1.26E-02,-0.017523,-0.022284,-0.011956,-0.01275
16.5,5.24E-03,-9.69E-03,-1.20E-02,-0.018604,-0.022198,-0.011194,-0.013306
16.6,4.80E-03,-1.11E-02,-1.21E-02,-0.019512,-0.020685,-0.011562,-0.013571
16.7,4.58E-03,-1.14E-02,-1.21E-02,-0.019607,-0.020526,-0.011701,-0.013536
16.8,4.44E-03,-1.18E-02,-1.28E-02,-0.018877,-0.020066,-0.012156,-0.014181
16.9,4.35E-03,-1.21E-02,-1.32E-02,-0.018189,-0.019583,-0.012967,-0.014803
17,3.85E-03,-1.13E-02,-1.46E-02,-0.017772,-0.018621,-0.014129,-0.015339
17.1,3.70E-03,-1.06E-02,-1.53E-02,-0.018376,-0.01837,-0.013766,-0.014311
17.2,3.52E-03,-9.62E-03,-1.58E-02,-0.01974,-0.018418,-0.012573,-0.01229
17.3,3.38E-03,-8.81E-03,-1.61E-02,-0.020982,-0.018481,-0.011506,-0.010296
17.4,3.26E-03,-8.40E-03,-1.62E-02,-0.021662,-0.018409,-0.011005,-0.00905
17.5,3.08E-03,-8.79E-03,-1.56E-02,-0.021654,-0.017775,-0.011094,-0.0091247
17.6,2.87E-03,-8.40E-03,-1.70E-02,-0.022451,-0.016963,-0.011707,-0.0065927
17.7,2.61E-03,-8.67E-03,-1.71E-02,-0.022058,-0.016052,-0.012271,-0.0065319
17.8,2.25E-03,-9.98E-03,-1.52E-02,-0.02077,-0.01507,-0.014409,-0.0080662
17.9,2.09E-03,-1.03E-02,-1.50E-02,-0.020137,-0.014425,-0.015126,-0.0083538
18,1.89E-03,-1.08E-02,-1.45E-02,-0.019005,-0.013745,-0.014554,-0.010395
18.1,1.61E-03,-1.12E-02,-1.44E-02,-0.018693,-0.013189,-0.014828,-0.010555
18.2,1.25E-03,-1.11E-02,-1.43E-02,-0.018385,-0.012951,-0.014826,-0.010935
18.3,1.22E-03,-1.08E-02,-1.49E-02,-0.017506,-0.012711,-0.014577,-0.013374
18.4,7.66E-04,-9.34E-03,-1.65E-02,-0.019059,-0.012219,-0.012737,-0.012481
18.5,1.08E-03,-1.08E-02,-1.43E-02,-0.017384,-0.012779,-0.014604,-0.013365
18.6,2.13E-04,-8.96E-03,-1.55E-02,-0.019079,-0.012819,-0.012272,-0.012052
18.7,-4.75E-04,-8.73E-03,-1.43E-02,-0.018687,-0.013871,-0.011877,-0.011916
18.8,-7.61E-04,-8.51E-03,-1.43E-02,-0.018148,-0.01431,-0.011512,-0.011434
18.9,-6.16E-04,-8.81E-03,-1.41E-02,-0.018333,-0.013894,-0.01171,-0.01143
19,-2.15E-04,-9.46E-03,-1.39E-02,-0.01871,-0.012983,-0.01213,-0.011631
19.1,1.46E-04,-1.03E-02,-1.32E-02,-0.018173,-0.011367,-0.014052,-0.011035
19.2,1.26E-04,-1.01E-02,-1.29E-02,-0.019357,-0.011963,-0.012644,-0.011279
19.3,-9.60E-05,-1.01E-02,-1.23E-02,-0.019457,-0.011796,-0.01224,-0.010852
19.4,-3.38E-04,-9.94E-03,-1.23E-02,-0.018937,-0.012241,-0.012034,-0.01069
19.5,-5.32E-04,-9.43E-03,-1.28E-02,-0.018558,-0.012675,-0.011427,-0.01036
19.6,-7.97E-04,-8.85E-03,-1.32E-02,-0.018114,-0.013163,-0.010727,-0.0098998
19.7,-9.09E-04,-8.44E-03,-1.34E-02,-0.017673,-0.013456,-0.010195,-0.0096239
19.8,-1.12E-03,-8.04E-03,-1.36E-02,-0.017273,-0.013862,-0.0096476,-0.0092718
19.9,-1.95E-03,-7.94E-03,-1.34E-02,-0.016381,-0.014192,-0.0092378,-0.00975
20,-2.96E-03,-6.38E-03,-1.38E-02,-0.014737,-0.01604,-0.006872,-0.0082927
20.1,-3.51E-03,-6.49E-03,-1.34E-02,-0.013955,-0.016139,-0.0067353,-0.0088691
20.2,-4.39E-03,-6.64E-03,-1.32E-02,-0.012829,-0.016001,-0.0070532,-0.0095064
20.3,-5.95E-03,-6.54E-03,-1.34E-02,-0.011429,-0.015963,-0.0075156,-0.010035
20.4,-4.85E-03,-9.14E-03,-1.40E-02,-0.011561,-0.014461,-0.0024939,-0.011857
20.5,-4.96E-03,-9.32E-03,-1.40E-02,-0.011219,-0.014166,-0.0019331,-0.011912
20.6,-5.23E-03,-9.30E-03,-1.40E-02,-0.010807,-0.014074,-0.0019695,-0.011932
20.7,-5.64E-03,-9.07E-03,-1.37E-02,-0.010355,-0.013969,-0.0020549,-0.011646
20.8,-6.94E-03,-7.56E-03,-1.35E-02,-0.010081,-0.014157,-0.0041353,-0.0094034
20.9,-7.55E-03,-7.54E-03,-1.30E-02,-0.0094367,-0.014391,-0.0041169,-0.0094638
21,-7.16E-03,-7.76E-03,-1.24E-02,-0.0083241,-0.0146,-0.0059154,-0.011748
21.1,-7.42E-03,-7.27E-03,-1.21E-02,-0.0085842,-0.014742,-0.007395,-0.011778
21.2,-8.17E-04,-9.35E-03,-1.14E-02,-0.015126,-0.0076261,-0.0046889,-0.012124
21.3,1.58E-03,-1.14E-02,-9.28E-03,-0.019048,-0.0045187,-0.0033914,-0.010955
21.4,5.08E-03,-1.49E-02,-3.73E-03,-0.020045,-0.003797,-0.0014591,-0.0098644
21.5,4.81E-03,-1.93E-02,1.67E-03,-0.021456,-0.0054207,-0.00082485,-0.0089382
21.6,2.02E-03,-2.11E-02,4.53E-03,-0.022111,-0.0068615,-0.0015425,-0.008417
21.7,-5.45E-04,-2.12E-02,3.89E-03,-0.02248,-0.0074623,-0.0011827,-0.0074923
21.8,-1.32E-03,-1.99E-02,2.26E-03,-0.021107,-0.0078119,-0.0015453,-0.0072317
21.9,-2.33E-03,-1.85E-02,4.80E-04,-0.019577,-0.0083041,-0.0026253,-0.0070268
22,-4.09E-03,-1.70E-02,-2.15E-04,-0.0169,-0.012423,-0.0031815,-0.0053473
22.1,-4.84E-03,-1.60E-02,-8.91E-04,-0.015545,-0.01248,-0.0045768,-0.0056597
22.2,-7.99E-03,-1.42E-02,-3.03E-03,-0.012942,-0.012383,-0.0092682,-0.0056142
22.3,-9.16E-03,-1.35E-02,-2.93E-03,-0.013052,-0.01067,-0.009351,-0.0068231
22.4,-9.94E-03,-1.33E-02,-2.87E-03,-0.01339,-0.0093219,-0.009053,-0.0081552
22.5,-1.03E-02,-1.29E-02,-2.96E-03,-0.013339,-0.0088643,-0.0090408,-0.0083804
22.6,-1.08E-02,-1.22E-02,-2.81E-03,-0.013234,-0.0095723,-0.0083523,-0.0069544
22.7,-2.94E-03,-1.16E-02,-6.69E-04,-0.016199,-0.0041483,-0.0027216,-0.011077
22.8,9.09E-04,-1.03E-02,-7.79E-04,-0.014833,-0.0012902,-0.0021991,-0.012909
22.9,5.03E-04,-1.02E-02,-1.80E-03,-0.014671,-0.0019468,-0.0011385,-0.014017
23,-4.20E-04,-1.02E-02,-2.49E-03,-0.014645,-0.0020325,-0.0011584,-0.013947
23.1,1.41E-03,-8.68E-03,-5.09E-03,-0.015089,-0.0010145,-0.00043329,-0.011296
23.2,3.18E-03,-8.10E-03,-5.05E-03,-0.015702,0.00068781,-6.89E-05,-0.010584
23.3,3.85E-03,-7.96E-03,-5.28E-03,-0.015981,0.0013293,9.84E-05,-0.01028
23.4,4.45E-03,-7.90E-03,-5.48E-03,-0.016303,0.0017491,9.38E-05,-0.0099624
23.5,5.01E-03,-7.89E-03,-5.82E-03,-0.016677,0.0021879,-0.00017814,-0.0094634
23.6,5.35E-03,-8.15E-03,-6.18E-03,-0.017032,0.0023654,-0.00096949,-0.0089539
23.7,5.11E-03,-8.54E-03,-6.57E-03,-0.017251,0.0021999,-0.0022694,-0.0082103
23.8,3.78E-03,-9.25E-03,-7.20E-03,-0.017066,0.00087397,-0.0035901,-0.0077221
23.9,1.52E-03,-8.94E-03,-7.10E-03,-0.016728,-0.00043105,-0.0055058,-0.0068147
24,8.44E-04,-8.94E-03,-7.06E-03,-0.016471,-0.00034095,-0.0058812,-0.0068105
24.1,2.18E-04,-9.06E-03,-6.87E-03,-0.016237,-0.00031705,-0.0063708,-0.0069823
24.2,-1.48E-03,-8.66E-03,-6.90E-03,-0.016535,0.00072304,-0.0069072,-0.0062416
24.3,-1.50E-03,-8.49E-03,-8.00E-03,-0.015415,2.28E-05,-0.0076421,-0.0056744
24.4,-6.26E-04,-9.62E-03,-9.27E-03,-0.01378,0.0015393,-0.0045137,-0.0073257
24.5,-4.48E-04,-1.09E-02,-8.07E-03,-0.013569,0.0011881,-0.0045467,-0.0078663
24.6,-1.62E-04,-1.12E-02,-8.13E-03,-0.013751,0.0014974,-0.0050731,-0.0078813
24.7,1.97E-04,-1.07E-02,-9.37E-03,-0.013974,0.0024019,-0.005337,-0.0079046
24.8,5.46E-04,-1.21E-02,-8.21E-03,-0.014208,0.0021248,-0.00628,-0.0084699
24.9,3.87E-03,-1.34E-02,-7.44E-03,-0.015844,0.0044205,-0.0048464,-0.0097957
25,6.50E-03,-1.54E-02,-7.35E-03,-0.01811,0.0079091,-0.0050501,-0.011451
25.1,7.40E-03,-1.67E-02,-7.84E-03,-0.019499,0.0099781,-0.0046863,-0.012777
25.2,7.72E-03,-1.67E-02,-8.22E-03,-0.01966,0.010372,-0.0045182,-0.013187
25.3,8.48E-03,-1.54E-02,-8.29E-03,-0.019153,0.00953,-0.0041476,-0.012934
25.4,9.57E-03,-1.31E-02,-8.26E-03,-0.018188,0.007925,-0.0038613,-0.012267
25.5,1.03E-02,-1.14E-02,-7.95E-03,-0.017356,0.0065944,-0.0038366,-0.011706
25.6,1.08E-02,-9.61E-03,-7.91E-03,-0.016856,0.0058455,-0.0042051,-0.010739
25.7,9.97E-03,-8.81E-03,-7.39E-03,-0.016346,0.0054522,-0.0059301,-0.010049
25.8,8.55E-03,-7.15E-03,-7.13E-03,-0.016158,0.0054658,-0.0091676,-0.0077874
25.9,8.05E-03,-6.98E-03,-6.95E-03,-0.015899,0.0051868,-0.0096322,-0.0075325
26,8.04E-03,-7.16E-03,-6.84E-03,-0.015786,0.0053343,-0.0095431,-0.0078519
26.1,7.84E-03,-7.28E-03,-6.66E-03,-0.015497,0.0053853,-0.0095696,-0.0082651
26.2,7.99E-03,-8.87E-03,-6.62E-03,-0.014437,0.0060913,-0.0083036,-0.0087909
26.3,7.28E-03,-9.11E-03,-5.09E-03,-0.013509,0.0055784,-0.0087792,-0.011393
26.4,6.61E-03,-8.66E-03,-5.15E-03,-0.013342,0.0051549,-0.0092724,-0.010907
26.5,5.89E-03,-7.62E-03,-4.64E-03,-0.013422,0.0039922,-0.010818,-0.010978
26.6,7.03E-03,-7.79E-03,-4.71E-03,-0.013475,0.0049251,-0.010095,-0.012098
26.7,7.62E-03,-7.93E-03,-4.81E-03,-0.013372,0.0055198,-0.0095569,-0.01297
26.8,6.54E-03,-7.27E-03,-5.25E-03,-0.012921,0.0051875,-0.009877,-0.012303
26.9,4.49E-03,-6.19E-03,-5.78E-03,-0.012379,0.0041723,-0.010867,-0.010458
