Time(s),Cell 0,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6
2.8,0.055329,0.025208,-0.007451,-0.011593,-0.01324,-0.0020004,-0.024251
2.9,0.052207,0.027085,-0.011727,-0.0088998,-0.010819,-0.0055849,-0.024201
3,0.051876,0.026298,-0.014204,-0.0073808,-0.0090071,-0.0078242,-0.023041
3.1,0.051203,0.026188,-0.014914,-0.0065762,-0.0086984,-0.0068468,-0.022654
3.2,0.050541,0.025736,-1.50E-02,-0.0057912,-0.0093989,-0.0044199,-0.022551
3.3,0.050058,0.025734,-1.47E-02,-0.0061302,-0.0098277,-0.0032216,-0.022057
3.4,0.04935,0.025859,-0.014785,-0.0065169,-0.0098884,-0.0024928,-0.021287
3.5,0.044984,0.027107,-0.016815,-0.00528,-0.0045664,-0.0022712,-0.020981
3.6,0.044398,0.027234,-1.60E-02,-0.0054618,-0.0055772,-0.000492,-0.020544
3.7,0.043182,0.02786,-0.015641,-0.0081558,-0.0060143,-0.0014381,-0.018067
3.8,0.04117,0.027422,-0.017156,-0.004937,-0.0041484,-0.0064203,-0.014883
3.9,0.040557,0.027619,-0.016393,-0.0034886,-0.0043632,-0.0068546,-0.01251
4,0.040728,0.02811,-0.013922,-0.0030814,-0.0047324,-0.0060408,-0.010334
4.1,0.042759,0.02702,-0.0087305,-0.0018704,-0.0062896,-0.0016049,-0.010248
4.2,0.043232,0.027688,-0.007147,-0.0018833,-0.0077745,-0.0001119,-0.0074418
4.3,0.041217,0.029327,-0.010427,-0.0010565,-0.0073414,-0.0029582,-0.0044021
4.4,0.040424,0.029387,-0.012984,0.0026328,-0.0076167,-0.0035966,-0.0043948
4.5,0.040218,0.029601,-0.013186,0.0038504,-0.00829,-0.0035732,-0.0037428
4.6,0.038371,0.030125,-0.012975,0.010002,-0.01169,-0.0040265,-0.006893
4.7,0.037092,0.030685,-0.013007,0.013659,-0.013787,-0.004524,-0.0078465
4.8,0.034772,0.032129,-0.013467,0.017319,-0.015178,-0.0061914,-0.0060284
4.9,0.033411,0.032591,-0.01328,0.019273,-0.015785,-0.0056932,-0.0057011
5,0.033091,0.032663,-0.013169,0.019402,-0.015716,-0.0055332,-0.0049765
5.1,0.033437,0.032402,-0.011148,0.018987,-0.014686,-0.0039245,-0.0036849
5.2,0.037991,0.032662,-0.010752,0.016419,-0.012511,-0.0036815,0.0012069
5.3,0.038809,0.032157,-0.0093085,0.016083,-0.012597,-0.0028137,0.0037446
5.4,0.039282,0.031246,-0.0074569,0.016146,-0.013407,-0.0019051,0.006072
5.5,0.039761,0.03065,-0.0060126,0.015773,-0.013898,-0.0015512,0.008158
5.6,0.042062,0.030235,-0.0011634,0.014777,-0.013328,-0.0024976,0.0078736
5.7,0.042455,0.030472,1.99E-05,0.015123,-0.0135,-0.0028487,0.0073129
5.8,0.041779,0.032276,-0.0038534,0.0109,-0.011546,-0.006936,0.01145
5.9,0.040881,0.033529,-0.0035023,0.010231,-0.0091924,-0.0081595,0.012392
6,0.040057,0.034952,-0.00097716,0.011495,-0.0072833,-0.0061623,0.010647
6.1,0.038014,0.036995,-0.0018114,0.015022,-0.0063459,-0.0038356,0.008047
6.2,0.037268,0.040033,-0.0011561,0.018332,-0.006765,0.00091771,0.0051106
6.3,0.035675,0.046006,0.0034223,0.014965,-0.006491,0.0028193,0.0075861
6.4,0.032736,0.050642,0.0058461,0.013783,-0.0054763,0.0039027,0.0086387
6.5,0.029096,0.056134,0.0092699,0.012536,-0.004577,0.0055095,0.010484
6.6,0.023422,0.059458,0.0074528,0.01397,-0.0026901,0.005792,0.0077051
6.7,0.019373,0.061544,0.0060279,0.016928,-0.0018221,0.0089119,0.0035613
6.8,0.017356,0.061828,0.0045344,0.017248,-0.0031525,0.010776,0.005003
6.9,0.017851,0.06026,0.0039587,0.015565,-0.0047945,0.011225,0.011666
7,0.018958,0.060033,0.0049319,0.015999,-0.0066799,0.010612,0.012934
7.1,0.01918,0.059656,0.0086973,0.014979,-0.0028268,0.0086208,0.016316
7.2,0.019061,0.059017,0.0095779,0.016223,-0.00080231,0.0097381,0.012326
7.3,0.015979,0.055858,0.0090814,0.01796,-0.0012257,0.016832,0.0086067
7.4,0.013304,0.053835,0.0127,0.017507,-0.0036309,0.019317,0.007978
7.5,0.010822,0.050953,0.015184,0.017739,-0.0064875,0.0223,-0.00085594
7.6,0.0094074,0.049581,0.018198,0.017388,-0.010182,0.020671,-0.0046659
7.7,0.0089394,0.049429,0.018144,0.016173,-0.013678,0.019921,-0.0027598
7.8,0.0088279,0.049628,0.017423,0.014695,-0.014019,0.017596,0.00043671
7.9,0.010104,0.050715,0.014848,0.011911,-0.012772,0.015969,0.0025586
8,0.010402,0.05142,0.012865,0.014934,-0.013243,0.013254,-0.0029971
8.1,0.01184,0.050947,0.012018,0.014618,-0.0095943,0.012483,-0.003412
8.2,0.01138,0.05044,0.013866,0.014342,-0.0083882,0.010658,-0.00053394
8.3,0.0091592,0.049845,0.013945,0.013242,-0.0091065,0.009999,0.0047709
8.4,0.0077863,0.047426,0.014304,0.016307,-0.0071574,0.013169,-0.0032389
8.5,0.0088211,0.048782,0.010782,0.016552,-0.0063963,0.012978,-0.0037398
8.6,0.0098938,0.049569,0.0067544,0.016538,-0.0042036,0.014435,-0.0039395
8.7,0.010479,0.050393,0.0068437,0.016213,-0.0044673,0.011369,-0.001089
8.8,0.0096267,0.048982,0.0094604,0.015667,-0.0045128,0.011208,0.0015367
8.9,0.0079853,0.046274,0.012838,0.017071,-0.0038518,0.014184,0.0010255
9,0.0071834,0.044916,0.015535,0.017503,-0.0040423,0.015146,0.0042322
9.1,0.0068355,0.045479,0.012838,0.015821,-0.0042608,0.016019,0.0077471
9.2,0.0073475,0.045969,0.011273,0.013094,-0.0035278,0.012759,0.010656
9.3,0.008116,0.047039,0.0084643,0.011836,-0.003613,0.011043,0.010214
9.4,0.0094476,0.046516,0.0088691,0.010864,-0.0016679,0.0096987,0.0092917
9.5,0.0097268,0.044513,0.0096095,0.012808,0.0011171,0.012187,0.0074713
9.6,0.0094801,0.044071,0.0099873,0.012912,0.00082644,0.012606,0.0064119
9.7,0.0088512,0.043476,0.010688,0.013091,-6.19E-05,0.013295,0.0052287
9.8,0.0083502,0.043633,0.0094271,0.0073858,-0.0035514,0.011175,0.0065047
9.9,0.0064223,0.041072,0.0092578,0.009075,-0.0055191,0.012621,-6.32E-05
10,0.0053701,0.039337,0.0096916,0.0091335,-0.005224,0.013008,-0.0013687
10.1,0.0048665,0.038678,0.0091634,0.008772,-0.0052231,0.013028,-0.0016149
10.2,0.0037707,0.037046,0.0084001,0.0088099,-0.003952,0.013468,-0.0028079
10.3,0.0027185,0.03662,0.0055664,0.0075092,-0.0034203,0.014301,-0.0019587
10.4,0.0064129,0.038226,0.005849,0.0065158,0.00046836,0.013363,0.0043661
10.5,0.0070617,0.03839,0.0074847,0.0072967,0.001585,0.011709,0.0059835
10.6,0.0072502,0.038391,0.011705,0.01036,0.0021457,0.010779,0.0063056
10.7,0.0068524,0.037806,0.015696,0.014832,0.0015127,0.012274,0.0044389
10.8,0.0047452,0.037872,0.017776,0.017173,-0.00050883,0.011193,0.0072596
10.9,0.0042806,0.038479,0.018204,0.01869,6.46E-05,0.0093002,0.0098561
11,0.0038727,0.03757,0.018267,0.020646,0.0019936,0.0092316,0.010727
11.1,0.00076855,0.036366,0.014868,0.023329,0.0015299,0.0080094,0.0031586
11.2,0.00015414,0.035526,0.014108,0.02153,0.00047477,0.0083418,0.0022546
11.3,6.88E-05,0.03486,0.01336,0.020253,0.00016349,0.0085627,0.0023886
11.4,5.03E-05,0.03449,0.013195,0.019566,4.93E-05,0.0088566,0.0025923
11.5,-5.89E-05,0.035032,0.014441,0.017862,0.0011017,0.007684,0.0061821
11.6,0.00044793,0.037597,0.013022,0.017077,0.0031323,0.0038528,0.0070585
11.7,0.00072408,0.036306,0.011491,0.015709,0.0020981,0.004376,0.0077269
11.8,-0.00022334,0.03589,0.0082131,0.017852,0.0021711,0.0058234,0.002543
11.9,0.00074465,0.032218,0.010214,0.015535,0.0011163,0.0088468,0.0035031
12,0.00060036,0.032069,0.0085176,0.014937,0.00054153,0.0086983,0.002708
12.1,0.00058589,0.031931,0.0075785,0.013171,0.0010171,0.0079603,0.0040012
12.2,0.0012954,0.031347,0.0060828,0.011855,0.0024304,0.0074071,0.0033325
12.3,0.0060523,0.03057,0.0025166,0.012297,0.0025154,0.010045,2.59E-05
12.4,0.0067932,0.030454,0.0016562,0.011984,0.0027185,0.010195,-0.000329
12.5,0.0086994,0.029434,0.0015568,0.01143,0.0023476,0.011812,-0.0019739
12.6,0.013744,0.024113,0.0037269,0.0069807,0.0037333,0.016385,0.0012026
12.7,0.016138,0.021826,0.0034678,0.0035514,0.0027379,0.0182,0.0050352
12.8,0.01857,0.020566,0.0036222,0.00071153,0.00026801,0.019146,0.0070972
12.9,0.019512,0.019982,0.0038169,2.80E-05,0.00021964,0.019953,0.0072494
13,0.025355,0.021399,0.0045811,0.0020632,-0.00072513,0.01813,-2.65E-06
13.1,0.026364,0.021763,0.0050462,0.0040216,0.00021675,0.018278,-0.0034405
13.2,0.027603,0.021795,0.0055283,0.0052293,-0.00022919,0.017752,-0.0052258
13.3,0.029387,0.021253,0.0063346,0.0047116,-0.0012315,0.01552,-0.0047189
13.4,0.031416,0.020657,0.0073009,0.0037557,-0.0011008,0.012668,-0.0015046
13.5,0.032489,0.020092,0.0070304,0.0018636,-0.0018644,0.010868,-0.0019162
13.6,0.031847,0.020179,0.0065443,0.0007862,-0.0022293,0.010454,-0.0040059
13.7,0.030988,0.019164,0.0082738,0.00094638,-0.0018447,0.0089559,-0.004142
13.8,0.029542,0.017261,0.0084302,-0.0024271,-0.0023014,0.0071886,-0.0031522
13.9,0.028828,0.017014,0.0095002,-0.0036045,-0.0031007,0.0063283,-0.0017942
14,0.029354,0.016843,0.011537,-0.0031457,-0.0044567,0.0072293,0.00063754
14.1,0.033279,0.020013,0.015334,0.0011853,-0.0050661,0.0099303,0.003782
14.2,0.033581,0.022629,0.018107,0.0023395,-0.005884,0.011548,0.0056854
14.3,0.032401,0.026796,0.021031,0.0030029,-0.0064416,0.013544,0.0066859
14.4,0.028374,0.033246,0.024046,0.0027491,-0.0066316,0.016621,0.0059095
14.5,0.023146,0.04051,0.026548,0.0013334,-0.0061644,0.022228,0.0030973
14.6,0.020253,0.043594,0.027373,-3.33E-05,-0.0064551,0.024032,0.00096736
14.7,0.018336,0.044954,0.027911,-0.0012352,-0.005329,0.0247,-0.00043634
14.8,0.016859,0.046482,0.028642,-0.0031034,-0.0054219,0.023276,0.0031184
14.9,0.015012,0.047332,0.029581,-0.0036834,-0.0079929,0.022929,0.0049683
15,0.013133,0.048253,0.030085,-0.0044917,-0.0090034,0.02282,0.0046102
15.1,0.0099998,0.047947,0.030919,-0.0041381,-0.010045,0.023082,0.0012501
15.2,0.0076328,0.047906,0.031398,-0.0041538,-0.010747,0.023482,-0.0012967
15.3,0.0058097,0.048535,0.032353,-0.0069535,-0.0098792,0.022638,-0.0019926
15.4,0.0041935,0.04913,0.032215,-0.011137,-0.0037415,0.024742,0.0067417
15.5,0.0035283,0.048532,0.033357,-0.010471,-0.003481,0.025775,0.004254
15.6,0.0027014,0.048011,0.033401,-0.0097758,-0.0048313,0.026129,0.0018865
15.7,0.0026022,0.047235,0.032647,-0.0098628,-0.00708,0.025943,0.00063771
15.8,0.0029375,0.045837,0.030646,-0.0093711,-0.00922,0.026767,-0.00029045
15.9,0.0044112,0.042213,0.02937,-0.0098124,-0.0094088,0.031467,-0.0010222
16,0.005735,0.039994,0.029624,-0.010595,-0.010402,0.033482,-0.005401
16.1,0.0070595,0.0383,0.02996,-0.011736,-0.011301,0.034064,-0.0071573
16.2,0.0088934,0.037567,0.03004,-0.01407,-0.012586,0.031921,-0.0044795
16.3,0.010362,0.035574,0.030015,-0.017598,-0.012848,0.031327,0.0025289
16.4,0.01103,0.034275,0.029583,-0.019407,-0.013018,0.031025,0.0074027
16.5,0.01108,0.033163,0.030041,-0.020916,-0.014349,0.032403,0.0040913
16.6,0.01108,0.031713,0.031388,-0.021695,-0.008709,0.034769,0.0050397
16.7,0.011115,0.031116,0.029175,-0.019207,-0.0059937,0.0382,-0.00017782
16.8,0.011002,0.030813,0.028974,-0.018875,-0.0058137,0.037951,0.0001622
16.9,0.010831,0.030574,0.028598,-0.018388,-0.0057673,0.037387,0.0011847
17,0.010677,0.030665,0.027752,-0.016927,-0.0076349,0.035951,0.0020047
17.1,0.010312,0.030541,0.02719,-0.016744,-0.0071353,0.034761,0.0027948
17.2,0.0095856,0.029724,0.02641,-0.017383,-0.0072153,0.035017,-0.00042138
17.3,0.0091355,0.029362,0.026619,-0.018728,-0.0090668,0.033362,-0.0026441
17.4,0.009372,0.030974,0.028209,-0.019301,-0.0077832,0.028661,0.0055979
17.5,0.0092023,0.030342,0.028745,-0.019262,-0.0052158,0.02745,0.0048035
17.6,0.0086093,0.03043,0.028747,-0.019645,-0.0054589,0.026802,0.004737
17.7,0.004478,0.030074,0.026653,-0.02191,-0.011806,0.028513,-0.00063408
17.8,0.0039598,0.031437,0.026194,-0.021902,-0.011133,0.026583,0.0022309
17.9,0.0038238,0.031653,0.026044,-0.021942,-0.010584,0.026016,0.0024623
18,0.0060055,0.031851,0.026473,-0.021997,-0.0039688,0.02172,0.0044713
18.1,0.0073142,0.030615,0.027444,-0.023134,-0.0034028,0.020841,0.0024618
18.2,0.0076663,0.030357,0.027351,-0.024056,-0.0030393,0.019542,0.0023131
18.3,0.0067285,0.031611,0.022754,-0.026925,-0.0068196,0.01927,-6.02E-06
18.4,0.0064673,0.030748,0.022747,-0.027481,-0.0076847,0.019588,-0.00096491
18.5,0.0063349,0.029742,0.022672,-0.028158,-0.0076368,0.020272,-0.0008428
18.6,0.0059827,0.026705,0.022364,-0.028455,-0.0053009,0.023859,-0.00066159
18.7,0.0063761,0.027032,0.022155,-0.029083,-0.0049178,0.021799,0.0035029
18.8,0.0064312,0.026981,0.021786,-0.029358,-0.0060254,0.021309,0.0035156
18.9,0.0065824,0.026165,0.021471,-0.029174,-0.0078275,0.021175,-0.00012977
19,0.0076575,0.025532,0.021354,-0.028847,-0.010342,0.021397,-0.01117
19.1,0.0073753,0.023772,0.02193,-0.026308,-0.0079677,0.02373,-0.0099558
19.2,0.0073004,0.023923,0.02245,-0.024683,-0.0071072,0.022949,-0.010043
19.3,0.0067922,0.023935,0.022742,-0.02237,-0.0053042,0.023184,-0.0087017
19.4,0.0066088,0.024191,0.022908,-0.021163,-0.0039726,0.023015,-0.0071116
19.5,0.0061752,0.023289,0.022376,-0.018172,-0.0018746,0.023535,-0.0066099
19.6,0.0063837,0.022009,0.020977,-0.017396,-0.0013834,0.02252,-0.0063225
19.7,0.0065829,0.020337,0.019616,-0.01636,-0.00081905,0.021636,-0.006018
19.8,0.0070199,0.01882,0.016948,-0.014644,-0.00060407,0.021296,-0.0053689
19.9,0.0070397,0.018102,0.015814,-0.014425,-0.00048799,0.020959,-0.0054891
20,0.006655,0.018898,0.017016,-0.01605,-0.00040944,0.02083,-0.0062713
20.1,0.0066249,0.020673,0.018381,-0.017044,-0.00013499,0.021579,-0.005619
20.2,0.0065449,0.022122,0.019393,-0.017469,0.00044192,0.021767,-0.0042879
20.3,0.0064076,0.022321,0.019535,-0.017456,0.00054155,0.021466,-0.0037047
20.4,0.0059436,0.022457,0.019818,-0.017162,0.00043518,0.02069,-0.0027331
20.5,0.0053583,0.022104,0.020116,-0.016056,5.70E-05,0.019895,-0.0025097
20.6,0.0051049,0.021426,0.019764,-0.015603,-0.0002924,0.019316,-0.0024902
20.7,0.0051463,0.020846,0.019122,-0.01536,-0.00013054,0.018696,-0.0021526
20.8,0.0071998,0.019707,0.018011,-0.015534,-0.00051191,0.017658,0.0010052
20.9,0.0071005,0.01917,0.017668,-0.015521,-0.00037121,0.017451,0.0015811
21,0.0069277,0.019042,0.017617,-0.015527,-0.00016851,0.017281,0.0020277
21.1,0.0069036,0.018932,0.01754,-0.015523,-0.000166,0.017192,0.0021965
21.2,0.0069327,0.018054,0.017132,-0.015215,-0.00027824,0.017392,0.0015411
21.3,0.004496,0.018196,0.017019,-0.015384,-2.83E-05,0.016365,0.00098437
21.4,0.0042097,0.017774,0.016671,-0.015026,-2.81E-05,0.015985,0.00092813
21.5,0.0039642,0.018056,0.015836,-0.01566,0.00072022,0.016468,0.00082267
21.6,0.0018599,0.017795,0.012558,-0.016683,0.0026931,0.017515,-0.0010689
21.7,0.0036719,0.017604,0.011108,-0.016652,-0.00035258,0.022187,-0.0022216
21.8,0.0073771,0.017207,0.012111,-0.016685,-0.0037083,0.025092,-0.00089588
21.9,0.0084065,0.016951,0.011528,-0.016928,-0.0051127,0.027193,-0.0012715
22,0.0090208,0.016457,0.010972,-0.017519,-0.0057831,0.027932,-0.0011363
22.1,0.0090163,0.016008,0.010737,-0.018219,-0.0061728,0.027716,-0.00090017
22.2,0.0088168,0.015563,0.010507,-0.019085,-0.0061437,0.027107,-0.00048427
22.3,0.0090931,0.013968,0.010489,-0.020701,-0.0066988,0.025943,-0.0026786
22.4,0.009512,0.015325,0.0091437,-0.019212,-0.011033,0.024183,-0.0031142
22.5,0.0096124,0.015883,0.0092375,-0.01929,-0.012521,0.023115,-0.0044691
22.6,0.0087191,0.016737,0.0086306,-0.015892,-0.014354,0.024347,-0.0090654
22.7,0.0081009,0.016918,0.0089105,-0.015242,-0.01439,0.023948,-0.0088729
22.8,0.0057708,0.01706,0.010176,-0.013348,-0.01445,0.022788,-0.0073419
22.9,0.0037892,0.017301,0.01119,-0.01242,-0.012437,0.021429,-0.0054964
23,0.0015002,0.016997,0.011831,-0.013398,-0.0086354,0.018751,-0.00098007
23.1,0.00088459,0.01708,0.012135,-0.013303,-0.007841,0.018252,-0.00047361
23.2,0.0021798,0.01667,0.013115,-0.014678,-0.0080016,0.017027,0.0024495
23.3,0.0014942,0.015332,0.012596,-0.011991,-0.0094559,0.017187,-0.0019642
23.4,0.0031074,0.016683,0.014618,-0.0051138,-0.0091589,0.016829,-0.0028407
23.5,0.0025815,0.017944,0.017128,0.0014782,-0.0074087,0.014131,-0.0027414
23.6,0.0029763,0.018795,0.019074,0.0082886,-0.0077499,0.012598,-0.0037743
23.7,0.003235,0.019492,0.019609,0.012538,-0.0079706,0.01172,-0.0030086
23.8,0.0047126,0.019956,0.018037,0.013099,-0.0086657,0.011302,0.0026371
23.9,0.0084624,0.021237,0.012809,0.0096611,-0.010495,0.0079252,0.010405
24,0.01034,0.021517,0.010167,0.0075021,-0.011791,0.0064431,0.013843
24.1,0.01191,0.02171,0.0082828,0.0065024,-0.013563,0.0050695,0.015792
24.2,0.016761,0.017828,0.0088632,0.013739,-0.016463,0.0068102,0.008076
24.3,0.017168,0.018329,0.0080636,0.012621,-0.019279,0.0061075,0.010832
24.4,0.017211,0.018804,0.0074823,0.012672,-0.02126,0.0057307,0.011057
24.5,0.016156,0.019724,0.0077379,0.01367,-0.02264,0.0059096,0.010021
24.6,0.013715,0.023114,0.0067781,0.015212,-0.024021,0.005531,0.0066284
24.7,0.0098585,0.024978,0.0062047,0.017124,-0.02564,0.0035366,0.0059274
24.8,0.010115,0.025721,0.0052124,0.01739,-0.027048,0.0038302,0.0063092
24.9,0.0053559,0.02448,0.0043325,0.020468,-0.031044,0.0017146,0.00065873
25,0.0030003,0.023988,0.0046335,0.021739,-0.032132,0.0015779,-0.0010824
25.1,0.0054641,0.023917,0.0056383,0.023274,-0.033394,0.0045764,0.00061073
25.2,0.0046147,0.024076,0.0057446,0.022538,-0.03409,0.0063775,-0.00028988
25.3,0.003141,0.024208,0.0055264,0.021109,-0.034462,0.0078322,-0.0007437
25.4,-0.0027673,0.024942,0.003495,0.017835,-0.033855,0.0066177,-0.00076731
25.5,-0.0054271,0.024527,0.0033757,0.013212,-0.032977,0.0076892,0.0033512
25.6,-0.0062365,0.02466,0.0027929,0.011169,-0.032222,0.0063245,0.0072872
25.7,-0.0060469,0.024892,0.0027434,0.011247,-0.031685,0.0057193,0.0079943
25.8,-0.0049003,0.025646,0.0027816,0.013069,-0.031399,0.0045143,0.0081083
25.9,-0.0031889,0.026586,0.0033352,0.015634,-0.031383,0.0029072,0.0089756
26,-0.0015046,0.027533,0.0040502,0.018291,-0.031049,0.0019064,0.010656
26.1,-0.00026461,0.028353,0.0046463,0.020221,-0.030392,0.0013177,0.012287
26.2,0.00017126,0.02873,0.0041366,0.021932,-0.028349,0.0031685,0.012279
26.3,0.0008136,0.028687,0.0024991,0.021449,-0.026629,0.0052567,0.01063
26.4,0.002379,0.029219,-0.00081917,0.019958,-0.023907,0.0057161,0.0079475
26.5,0.003117,0.02872,-0.0033858,0.016896,-0.023119,0.0086579,0.010813
26.6,0.0038077,0.027749,-0.005599,0.016583,-0.022831,0.010448,0.012002
26.7,0.0034738,0.02777,-0.0070592,0.014932,-0.022313,0.0095401,0.012911
26.8,0.0011101,0.027313,-0.0057733,0.013992,-0.020487,0.0066577,0.015204
26.9,0.00036003,0.027179,-0.0037067,0.019259,-0.017923,0.0043135,0.014776
27,5.40E-05,0.027199,-0.0034975,0.022903,-0.017343,0.0027098,0.013407
27.1,-0.00039031,0.027115,-0.0031248,0.023641,-0.017509,0.0025649,0.011173
27.2,-0.0016815,0.026085,-0.0048783,0.020516,-0.018917,0.0019928,0.010218
27.3,-0.0025305,0.024778,-0.0044967,0.018538,-0.018956,0.003549,0.010056
27.4,-0.0033018,0.023071,-0.0042353,0.015995,-0.018743,0.005567,0.011623
27.5,-0.0042377,0.022031,-0.0035636,0.014195,-0.018417,0.007318,0.01203
27.6,-0.0055165,0.021292,-0.0032224,0.014066,-0.017911,0.0079888,0.011319
27.7,-0.0064293,0.020994,-0.0029484,0.015099,-0.017737,0.0075723,0.0098557
27.8,-0.0080265,0.020119,-0.0023174,0.015504,-0.017361,0.0073764,0.0074619
27.9,-0.010407,0.019721,-0.0028024,0.013409,-0.015546,0.007792,0.0095098
28,-0.011163,0.019621,-0.0030569,0.012213,-0.014744,0.0082961,0.010538
28.1,-0.013364,0.019408,-0.0037594,0.011906,-0.012341,0.0092307,0.010463
28.2,-0.01374,0.018932,-0.0038703,0.011509,-0.01202,0.0090303,0.010147
28.3,-0.013831,0.018668,-0.003763,0.011556,-0.011959,0.0088589,0.0097446
28.4,-0.013756,0.01847,-0.0034539,0.011925,-0.012013,0.008556,0.0091175
28.5,-0.01377,0.018161,-0.00317,0.012192,-0.011995,0.0081752,0.0084029
28.6,-0.014087,0.017658,-0.0031711,0.011937,-0.011727,0.0079001,0.0079409
28.7,-0.01501,0.016705,-0.0031836,0.011338,-0.010716,0.0072955,0.0080667
28.8,-0.015716,0.015494,-0.0040933,0.010225,-0.010438,0.0068964,0.0063186
28.9,-0.015741,0.015079,-0.0040418,0.0098947,-0.010382,0.0069685,0.0061286
29,-0.016057,0.014734,-0.0037603,0.009941,-0.010162,0.0068764,0.0060422
29.1,-0.017195,0.013346,-0.002692,0.010015,-0.009789,0.0074089,0.0057816
29.2,-0.014202,0.012809,-0.0017501,0.0095451,-0.012098,0.0060696,0.0053678
29.3,-0.012954,0.012505,-0.0014012,0.0092641,-0.013023,0.0055353,0.0051596
29.4,-0.01131,0.012096,-0.0011633,0.008857,-0.014498,0.0054094,0.0052579
29.5,-0.01017,0.0114,-0.00077542,0.0081332,-0.015241,0.0048694,0.0052845
29.6,-0.0098131,0.010453,-0.0011213,0.007247,-0.015431,0.0043846,0.005105
29.7,-0.012573,0.0076089,-0.0034437,0.0046665,-0.016942,0.0054832,0.006416
29.8,-0.013557,0.008054,-0.0043436,0.0041932,-0.016518,0.0048854,0.0072153
29.9,-0.014556,0.0084942,-0.0052206,0.0037348,-0.01612,0.0042941,0.007998
30,-0.015596,0.0086611,-0.0057149,0.0036921,-0.016039,0.0041146,0.0082998
30.1,-0.016334,0.0083569,-0.0053196,0.0038563,-0.016492,0.0045305,0.0082456
30.2,-0.017139,0.0080066,-0.0048569,0.0041228,-0.016903,0.0050852,0.0081323
30.3,-0.017938,0.0079219,-0.0048127,0.0043408,-0.01679,0.0054405,0.0081864
30.4,-0.018554,0.0081274,-0.0051561,0.0044377,-0.016473,0.0053735,0.0083511
30.5,-0.018909,0.0084342,-0.0056463,0.0043506,-0.016121,0.0050589,0.0086101
30.6,-0.019451,0.0076295,-0.0054379,0.0052543,-0.01511,0.0046544,0.0081583
30.7,-0.020154,0.0081779,-0.0062941,0.0051287,-0.014507,0.0040613,0.0087953
30.8,-0.022546,0.012291,-0.010346,0.0054558,-0.014661,0.0004876,0.0091579
30.9,-0.024747,0.015137,-0.013069,0.0069002,-0.014575,-0.0023331,0.0087411
31,-0.025857,0.016452,-0.014287,0.0080154,-0.01457,-0.0034485,0.0076059
31.1,-0.025948,0.015903,-0.013402,0.0083808,-0.015316,-0.0027372,0.0071628
31.2,-0.025133,0.013955,-0.010783,0.0084464,-0.016864,-0.00045792,0.0065291
31.3,-0.02427,0.011751,-0.0077961,0.0089526,-0.018128,0.0022618,0.0064026
