Time(s),Cell 0,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6
15,0.011495,-0.01017,-0.028381,0.01826,-0.020618,-0.002764,0.014321
15.1,0.011256,-0.015758,-0.026131,0.01375,-0.024927,-0.0066596,0.013401
15.2,0.0074722,-0.019939,-0.024806,0.012588,-0.026791,-0.0093119,0.011908
15.3,0.001764,-0.027203,-2.24E-02,0.014239,-0.025783,-0.010711,0.0099046
15.4,-0.0019276,-0.031143,-2.08E-02,0.014343,-0.026288,-0.011681,0.0096966
15.5,-0.0065822,-0.034101,-1.91E-02,0.01396,-0.027576,-0.01198,0.010488
15.6,-0.0098979,-0.037472,-1.61E-02,0.014248,-0.029021,-0.012339,0.012382
15.7,-0.01255,-0.039231,-1.81E-02,0.017669,-0.027046,-0.018021,0.0064138
15.8,-0.016717,-0.03589,-1.82E-02,0.019137,-0.028366,-0.017862,0.0052428
15.9,-0.019448,-0.032264,-1.87E-02,0.01994,-0.029746,-0.017057,0.0042587
16,-0.022509,-0.028004,-1.91E-02,0.020389,-0.031596,-0.015366,0.0045829
16.1,-0.025954,-0.023707,-1.92E-02,0.020954,-0.033308,-0.013641,0.0054869
16.2,-0.03138,-0.021295,-1.87E-02,0.025183,-0.031698,-0.012934,0.0053092
16.3,-0.034856,-0.018083,-1.83E-02,0.02769,-0.031897,-0.012593,0.0063146
16.4,-0.038338,-0.014907,-1.75E-02,0.030712,-0.031915,-0.012639,0.0077779
16.5,-0.041281,-0.012216,-1.67E-02,0.033779,-0.031419,-0.013741,0.0098408
16.6,-0.044139,-0.0070941,-1.78E-02,0.03471,-0.032719,-0.014059,0.012284
16.7,-0.046237,-0.0039168,-1.89E-02,0.035387,-0.033253,-0.015089,0.013843
16.8,-0.047676,-0.0026289,-1.92E-02,0.036106,-0.03349,-0.015534,0.014039
16.9,-0.052151,-0.0042033,-1.58E-02,0.034755,-0.030938,-0.017445,0.011873
17,-0.053579,-0.0047534,-1.57E-02,0.035286,-0.030973,-0.015874,0.0086963
17.1,-0.055336,-0.0055708,-1.56E-02,0.035598,-0.030919,-0.013989,0.0057048
17.2,-0.056246,-0.005195,-1.54E-02,0.035789,-0.029728,-0.013544,0.0055768
17.3,-0.056464,-0.004503,-0.015299,0.035698,-0.02856,-0.013796,0.0066292
17.4,-0.056155,-0.0041319,-0.015051,0.035585,-0.027692,-0.014368,0.0078553
17.5,-0.055618,-0.0039298,-1.43E-02,0.035703,-0.025887,-0.014345,0.0087379
17.6,-0.055273,-0.0034891,-0.013941,0.035659,-0.025359,-0.013744,0.0088532
17.7,-0.054672,-0.0015745,-1.31E-02,0.035333,-0.02468,-0.012037,0.008356
17.8,-0.054438,-0.00037579,-0.012166,0.035908,-0.021292,-0.01357,0.0063289
17.9,-0.055495,-0.002292,-0.011361,0.035537,-0.018875,-0.015577,0.0033854
18,-0.0558,-0.0045284,-0.011102,0.0355,-0.017195,-0.017765,0.0012281
18.1,-0.05578,-0.0070266,-0.010928,0.03626,-0.015119,-0.019799,-4.10E-05
18.2,-0.055527,-0.0091251,-0.010798,0.037111,-0.013426,-0.021601,0.00026789
18.3,-0.055126,-0.0099732,-0.010817,0.038358,-0.011876,-0.021781,0.00038767
18.4,-0.054254,-0.0081371,-0.011475,0.038436,-0.012294,-0.021773,0.0041606
18.5,-0.052257,-0.0074088,-0.012596,0.038641,-0.013132,-0.02149,0.0053674
18.6,-0.050564,-0.0074813,-1.23E-02,0.039921,-0.012891,-0.020707,0.0048992
18.7,-0.04862,-0.0076291,-0.011131,0.043099,-0.010792,-0.018951,0.0052235
18.8,-0.04709,-0.0086858,-0.010602,0.044751,-0.010173,-0.018684,0.0035257
18.9,-0.045939,-0.010179,-1.05E-02,0.046234,-0.009446,-0.017863,0.0004493
19,-0.042754,-0.011323,-8.74E-03,0.049611,-0.0084337,-0.019462,-0.0012374
19.1,-0.041783,-0.0080887,-1.04E-02,0.049496,-0.0099859,-0.017702,-0.0031342
19.2,-0.041651,-0.0057301,-1.17E-02,0.048859,-0.01137,-0.015784,-0.0039803
19.3,-0.041568,-0.0033136,-0.013098,0.048063,-0.013141,-0.013546,-0.0050433
19.4,-0.041248,-0.001418,-0.014159,0.047925,-0.015172,-0.011938,-0.0061897
19.5,-0.041265,0.0012348,-0.015149,0.04744,-0.017634,-0.010409,-0.0061101
19.6,-0.041783,0.0040048,-0.016102,0.047014,-0.021493,-0.008518,-0.006013
19.7,-0.043012,0.0048843,-0.017919,0.047035,-0.024983,-0.0071912,-0.008323
19.8,-0.04315,0.0050045,-0.019377,0.047978,-0.025001,-0.007313,-0.014323
19.9,-0.043088,0.0037122,-2.33E-02,0.044204,-0.027452,-0.0059106,-0.020782
20,-0.042882,0.0028301,-0.02688,0.04076,-0.02964,-0.0050473,-0.025491
20.1,-0.043981,0.0033782,-3.05E-02,0.03598,-0.032783,-0.0067549,-0.027592
20.2,-0.045591,0.0044547,-3.29E-02,0.032047,-0.035413,-0.0098013,-0.028288
20.3,-0.047413,0.0052718,-3.43E-02,0.029016,-0.037375,-0.013001,-0.029558
20.4,-0.048913,0.0057547,-3.47E-02,0.027041,-0.038536,-0.016407,-0.031643
20.5,-0.049747,0.006248,-3.51E-02,0.024481,-0.039505,-0.019159,-0.033978
20.6,-0.049728,0.0066556,-3.62E-02,0.023587,-0.03903,-0.020007,-0.034318
20.7,-0.049882,0.0072646,-3.64E-02,0.023197,-0.038882,-0.019649,-0.034293
20.8,-0.049739,0.0095631,-3.67E-02,0.023665,-0.036741,-0.016142,-0.033215
20.9,-0.049562,0.011384,-3.61E-02,0.024455,-0.034302,-0.012739,-0.033329
21,-0.050341,0.012289,-3.34E-02,0.025655,-0.033091,-0.0093366,-0.03507
21.1,-0.051024,0.013167,-3.14E-02,0.026281,-0.032674,-0.0060669,-0.035496
21.2,-0.052304,0.014059,-0.028351,0.026078,-0.032827,-0.0056,-0.037588
21.3,-0.053014,0.014559,-0.025766,0.026122,-0.031784,-0.0052969,-0.04001
21.4,-0.053609,0.015294,-0.023555,0.025884,-0.030359,-0.0052063,-0.042419
21.5,-0.054276,0.015789,-0.022051,0.025193,-0.028537,-0.0064646,-0.045431
21.6,-0.054125,0.019557,-0.018081,0.024356,-0.024267,-0.0062957,-0.047525
21.7,-0.054862,0.019791,-0.014967,0.025199,-0.024509,-0.0048301,-0.046045
21.8,-0.057488,0.020596,-0.013388,0.029615,-0.025289,0.0003406,-0.041492
21.9,-0.059664,0.022703,-0.010106,0.031398,-0.023876,0.0015113,-0.03947
22,-0.061345,0.024257,-0.0094705,0.033943,-0.019468,0.0030605,-0.038681
22.1,-0.062585,0.027632,-0.0056723,0.035205,-0.010171,0.0048262,-0.04086
22.2,-0.063728,0.030311,-0.0019081,0.035767,-0.0045486,0.0051925,-0.040283
22.3,-0.064096,0.032003,0.0015937,0.037995,-2.39E-05,0.0060199,-0.037672
22.4,-0.064344,0.034401,0.0082125,0.037893,0.0024156,0.0061827,-0.031416
22.5,-0.064677,0.037101,0.016972,0.032896,0.0047055,0.0074292,-0.027124
22.6,-0.064997,0.038307,0.021486,0.031376,0.0031034,0.0098286,-0.019682
22.7,-0.064124,0.041073,0.025576,0.027042,0.0034519,0.010493,-0.015497
22.8,-0.06314,0.042194,0.026213,0.025957,0.0041963,0.013259,-0.012472
22.9,-0.062985,0.042497,0.026947,0.025632,0.0043305,0.015413,-0.010377
23,-0.062851,0.042693,0.027739,0.025314,0.0046161,0.017587,-0.008578
23.1,-0.062933,0.043028,0.028508,0.024984,0.0047345,0.019337,-0.0064913
23.2,-0.063506,0.043774,0.029925,0.024298,0.0051606,0.020474,-0.003788
23.3,-0.064893,0.045641,0.032072,0.022911,0.0069059,0.020604,-0.0011012
23.4,-0.068618,0.044668,0.034818,0.024558,0.0073228,0.020308,0.0041983
23.5,-0.072753,0.044889,0.03387,0.025299,0.0066989,0.023595,0.0076479
23.6,-0.077179,0.045387,0.032003,0.023886,0.0061835,0.027851,0.010408
23.7,-0.080808,0.045014,0.030696,0.022055,0.0055665,0.03136,0.01338
23.8,-0.084098,0.044889,0.029337,0.019216,0.0012587,0.030517,0.016785
23.9,-0.085687,0.045325,0.028925,0.017396,-0.0021439,0.029923,0.018147
24,-0.086007,0.046436,0.030185,0.015011,-0.0043,0.029071,0.017436
24.1,-0.085519,0.047925,0.032686,0.014306,-0.0057506,0.029374,0.015738
24.2,-0.084915,0.049311,0.036581,0.014879,-0.0064191,0.029147,0.01462
24.3,-0.084133,0.05026,0.039307,0.015187,-0.0068399,0.028464,0.015127
24.4,-0.083005,0.050866,0.040696,0.015367,-0.0076325,0.02819,0.015524
24.5,-0.08054,0.051308,0.042573,0.018582,-0.010898,0.025901,0.014898
24.6,-0.078876,0.051868,0.042182,0.017692,-0.013931,0.028214,0.014701
24.7,-0.077286,0.052877,0.04203,0.015478,-0.015532,0.030176,0.017102
24.8,-0.076475,0.054054,0.041244,0.012496,-0.016905,0.033952,0.018208
24.9,-0.07629,0.054375,0.041384,0.010651,-0.016926,0.033991,0.018083
25,-0.076599,0.05424,0.042281,0.0086021,-0.016001,0.031092,0.016545
25.1,-0.075474,0.054316,0.038615,0.0067989,-0.017658,0.02917,0.017923
25.2,-0.074827,0.053238,0.036541,0.0068896,-0.019239,0.026825,0.019685
25.3,-0.074306,0.052312,0.035322,0.0063609,-0.019923,0.024444,0.021158
25.4,-0.073836,0.051544,0.034362,0.0057717,-0.020319,0.022607,0.022347
25.5,-0.073517,0.051087,0.034445,0.004653,-0.019863,0.020574,0.022404
25.6,-0.073271,0.050668,0.034068,0.0044402,-0.020434,0.018669,0.022732
25.7,-0.07298,0.050601,0.033642,0.0041917,-0.021052,0.017337,0.02293
25.8,-0.072657,0.050771,0.033125,0.0041276,-0.022119,0.016124,0.022411
25.9,-0.07378,0.050261,0.03403,0.0043112,-0.023896,0.011199,0.020778
26,-0.072024,0.049634,0.032945,0.002318,-0.026186,0.011495,0.019004
26.1,-0.069366,0.048923,0.034581,-0.0013081,-0.026008,0.011274,0.015868
26.2,-0.067588,0.047839,0.034791,-0.0031123,-0.026956,0.011765,0.015576
26.3,-0.065344,0.046402,0.034322,-0.005249,-0.028059,0.012839,0.020207
26.4,-0.063612,0.043971,0.034845,-0.0063802,-0.028492,0.014881,0.022369
26.5,-0.062083,0.041465,0.036339,-0.0062545,-0.028134,0.015434,0.021611
26.6,-0.059638,0.039904,0.038086,-0.0055326,-0.02758,0.013947,0.019204
26.7,-0.058652,0.038839,0.038375,-0.0057389,-0.027327,0.013755,0.018009
26.8,-0.058005,0.038249,0.038011,-0.0062281,-0.027288,0.013268,0.016566
26.9,-0.057775,0.037766,0.036899,-0.0071356,-0.027381,0.01284,0.015306
27,-0.057839,0.03732,0.035698,-0.0079239,-0.02751,0.012264,0.014542
27.1,-0.058422,0.035349,0.033129,-0.0078921,-0.029245,0.010013,0.014667
27.2,-0.056844,0.034001,0.032644,-0.0095552,-0.030166,0.0085797,0.014989
27.3,-0.057287,0.033059,0.032267,-0.010827,-0.028107,0.0073745,0.01602
27.4,-0.056449,0.033365,3.42E-02,-0.01253,-0.026815,0.0071401,0.014005
27.5,-0.05618,0.032818,0.034821,-0.012754,-0.026616,0.0065875,0.01335
27.6,-0.058543,0.030662,3.59E-02,-0.007027,-0.026443,0.0054554,0.012511
27.7,-0.0571,0.029348,0.035788,-0.0058682,-0.02698,0.0052532,0.01149
27.8,-0.055487,0.028177,0.034413,-0.0045829,-0.027609,0.0054026,0.011957
27.9,-0.051781,0.027841,0.036382,-0.0073475,-0.028533,0.0039218,0.0078435
28,-0.050179,0.027754,0.035627,-0.0072149,-0.028035,0.0040128,0.0075757
28.1,-0.046972,0.028979,0.031882,-0.0086991,-0.026847,0.0065853,0.010145
28.2,-0.044832,0.029297,0.032553,-0.0087014,-0.024529,0.0060706,0.0093935
28.3,-0.044897,0.028843,0.030908,-0.0084785,-0.025675,0.0069665,0.0099291
28.4,-0.043397,0.028191,0.032819,-0.0083256,-0.022114,0.0083812,0.011229
28.5,-0.045881,0.025167,0.031497,-0.011085,-0.020355,0.0086066,0.0061382
28.6,-0.048661,0.022466,3.04E-02,-0.014041,-0.017731,0.0092138,0.00091016
28.7,-0.055093,0.019918,0.027582,-0.019195,-0.0083156,0.012221,-0.0088105
28.8,-0.060589,0.017703,0.023691,-0.023293,0.00065855,0.016816,-0.01639
28.9,-0.066812,0.015271,1.95E-02,-0.026496,0.0093952,0.021472,-0.023204
29,-0.074182,0.01489,1.56E-02,-0.026095,0.017847,0.027302,-0.027982
29.1,-0.078715,0.015782,1.34E-02,-0.02622,0.025547,0.030457,-0.030925
29.2,-0.080127,0.016577,1.25E-02,-0.024241,0.032596,0.034327,-0.031622
29.3,-0.08034,0.014936,0.011208,-0.020506,0.039265,0.040022,-0.029581
29.4,-0.080822,0.012495,0.0088747,-0.01652,0.043633,0.044094,-0.02784
29.5,-0.080496,0.0096801,0.002438,-0.018931,0.045351,0.04457,-0.027127
29.6,-0.080965,0.010282,0.00020498,-0.022684,0.043459,0.04113,-0.02709
29.7,-0.080955,0.0098221,-0.0014158,-0.024905,0.042055,0.038177,-0.028095
29.8,-0.081218,0.0082964,-0.0036749,-0.027217,0.038685,0.033376,-0.030389
29.9,-0.081074,0.0058764,-2.14E-03,-0.023563,0.037332,0.031438,-0.031363
30,-0.080391,0.0048195,-6.76E-04,-0.017527,0.035822,0.03223,-0.027942
30.1,-0.078518,0.0046633,-0.0016337,-0.012041,0.0329,0.031552,-0.031367
30.2,-0.078814,0.0036844,-4.06E-03,-0.009743,0.033161,0.030595,-0.027755
30.3,-0.079837,0.0045,-0.0068387,-0.0078756,0.033274,0.028849,-0.023596
30.4,-0.080045,0.010463,-0.012517,-0.0086986,0.0335,0.02659,-0.020086
30.5,-0.077892,0.014505,-0.017288,-0.0065085,0.035735,0.025523,-0.019738
30.6,-0.07348,0.018184,-0.021348,-0.0020482,0.039986,0.025523,-0.021925
30.7,-0.070141,0.018692,-0.023926,0.0028546,0.043653,0.026027,-0.024081
30.8,-0.06808,0.018689,-0.025096,0.0050151,0.045423,0.025809,-0.025671
30.9,-0.06649,0.019091,-0.02527,0.00093248,0.044641,0.023793,-0.02866
31,-0.067046,0.018779,-0.024466,-0.0017617,0.042742,0.021758,-0.028142
31.1,-0.067401,0.018512,-0.023509,-0.0043033,0.040107,0.018621,-0.027252
31.2,-0.06786,0.017737,-0.022567,-0.0053017,0.037978,0.016253,-0.025541
31.3,-0.070033,0.016402,-0.020474,-0.003337,0.03415,0.014957,-0.024059
31.4,-0.070483,0.016663,-0.019905,-0.0026728,0.031364,0.012697,-0.0228
