Time(s),Cell 0,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6
6.1,-0.041972,-0.017435,-0.034578,0.0010377,0.0097784,-0.018155,0.0038347
6.2,-0.037432,-0.016339,-0.035546,0.0023966,0.00055063,-0.014808,0.0049297
6.3,-0.036378,-0.016265,-0.035042,0.0024312,-0.00071938,-0.013889,0.0044092
6.4,-0.035456,-0.016503,-0.034484,0.0030809,-0.0011136,-0.013076,0.004929
6.5,-0.034862,-0.017429,-0.033743,0.0039379,-0.00047801,-0.011917,0.0070349
6.6,-0.034608,-0.017912,-0.03362,0.0058225,0.0021562,-0.0091629,0.0080156
6.7,-0.0364,-0.018622,-0.03229,0.0053615,0.0094088,-0.0096597,0.0038524
6.8,-0.037426,-0.018683,-0.031633,0.0058601,0.012589,-0.0091347,-0.00011931
6.9,-0.038221,-0.019053,-0.031027,0.0062867,0.014174,-0.0087938,-0.0031185
7,-0.038472,-0.019393,-0.030672,0.0065624,0.014121,-0.0085565,-0.0045497
7.1,-0.038397,-0.02044,-0.02979,0.0076645,0.014231,-0.0069334,-0.0046681
7.2,-0.038368,-0.018662,-0.030151,0.0050559,0.012254,-0.0042845,-0.0040691
7.3,-0.038217,-0.017156,-0.030589,0.0030412,0.011301,-0.0037843,-0.0032358
7.4,-0.038268,-0.015328,-0.031135,0.0011701,0.0092087,-0.0032529,-0.0031906
7.5,-0.037262,-0.013999,-0.031605,0.0022557,0.0043633,-0.0011971,0.001245
7.6,-0.03705,-0.014091,-0.030731,0.0033638,0.0042801,-0.00030724,0.00044032
7.7,-0.035834,-0.013742,-0.029009,0.0037765,0.003861,-0.00042788,-0.0030123
7.8,-0.034761,-0.014545,-0.02846,0.0041031,0.0038387,7.11E-05,-0.0018294
7.9,-0.033852,-0.015148,-0.027838,0.004521,0.0037898,0.00038855,-0.00091589
8,-0.03362,-0.017763,-0.025718,0.0028924,0.0040614,0.00113,0.00046673
8.1,-0.034195,-0.017887,-0.025655,-0.00083956,0.0014347,-0.0013079,0.0014767
8.2,-0.035527,-0.016841,-0.027538,-0.0031997,-0.00072643,-0.0035642,-0.00028538
8.3,-0.038084,-0.016074,-0.025488,-0.0011193,0.0011761,-0.0073642,-0.00068603
8.4,-0.043202,-0.016732,-0.019005,0.00091749,0.008102,-0.013679,-0.0013274
8.5,-0.047778,-0.017518,-0.011685,0.00097083,0.014626,-0.02184,-0.00069598
8.6,-0.049099,-0.018182,-0.0076204,-0.000545,0.013956,-0.02799,-0.0018042
8.7,-0.047251,-0.019119,-0.0078584,0.00021973,0.0091805,-0.028963,-0.00065483
8.8,-0.045949,-0.020408,-0.0080493,0.002107,0.0075227,-0.027356,0.0016037
8.9,-0.044514,-0.02163,-0.0085711,0.0047967,0.0035192,-0.027638,0.0035611
9,-0.044226,-0.021634,-0.010963,0.0066975,-0.00048583,-0.029273,0.0029705
9.1,-0.043895,-0.021261,-0.013142,0.0068658,-0.0047152,-0.029818,0.00040137
9.2,-0.044292,-0.021842,-0.014619,0.008024,-0.0062257,-0.027907,-0.0018334
9.3,-0.047226,-0.023526,-0.014642,0.010975,0.0016482,-0.020592,-0.0050561
9.4,-0.04819,-0.023423,-0.013992,0.0087112,0.0056207,-0.018311,-0.0079288
9.5,-0.047401,-0.022216,-0.015183,0.0057485,0.00095184,-0.017714,-0.0096581
9.6,-0.049268,-0.02387,-0.013069,0.0087677,0.0031336,-0.0034228,-0.0065099
9.7,-0.049569,-0.021477,-0.012703,0.0061555,0.0073542,0.0010569,-0.0055698
9.8,-0.049367,-0.01863,-0.01635,0.002809,0.0078038,0.0076866,-0.0049713
9.9,-0.047744,-0.018683,-0.024803,0.0045548,0.0026048,0.013318,-0.0057365
10,-0.046261,-0.019044,-0.022499,0.0018813,0.0030657,0.0088726,-0.0033306
10.1,-0.045722,-0.01911,-0.016907,-0.0015286,0.0036243,0.0024912,-0.003002
10.2,-0.043407,-0.019697,-0.015513,-0.0024149,0.0008946,-0.0023438,-0.002276
10.3,-0.040468,-0.022,-0.01421,-0.0032428,-0.00079398,-0.0056302,-0.00036159
10.4,-0.038793,-0.020325,-0.013285,-0.0041062,-0.00313,-0.007087,0.0019179
10.5,-0.03759,-0.024223,-0.011681,-0.0011237,-0.0046321,-0.0072374,0.0033251
10.6,-0.037635,-0.025179,-0.011022,-0.0011299,-0.0031205,-0.006686,0.0038434
10.7,-0.038851,-0.030558,-0.00771,0.0005691,0.0062842,-0.0029014,0.0060758
10.8,-0.040027,-0.027026,-0.0051236,-0.0015007,0.010531,-0.0033078,0.0058808
10.9,-0.039444,-0.020108,-0.006014,-0.004564,0.0095621,-0.0035149,0.0078393
11,-0.039152,-0.019681,-0.0044214,-0.0010698,0.0092559,-0.00020308,0.006497
11.1,-0.038861,-0.018787,-0.0038776,-0.00043038,0.0098442,0.00070752,0.006193
11.2,-0.038424,-0.018163,-0.0031674,-0.00018766,0.010208,0.0012023,0.0059733
11.3,-0.038078,-0.01768,-0.0023514,-0.00017284,0.0097098,0.00092101,0.0049495
11.4,-0.037669,-0.01746,-0.0016419,-0.00029853,0.0087811,0.00052672,0.003709
11.5,-0.036495,-0.016182,7.92E-06,0.00026087,0.0069131,0.00010584,0.0022274
11.6,-0.035952,-0.016089,0.00056102,0.00056818,0.0060832,0.00011935,0.002352
11.7,-0.036163,-0.014716,0.0010093,-0.0025982,0.0018304,-0.0036167,0.00056153
11.8,-0.037981,-0.014554,0.0017607,-0.0032533,0.00079236,-0.0053616,-0.00016239
11.9,-0.040651,-0.013488,0.002003,-0.0051988,-0.00082236,-0.0083023,0.00077944
12,-0.044192,-0.011268,0.0030416,-0.0062053,-0.0012705,-0.01213,0.0037172
12.1,-0.045892,-0.0077706,0.00035811,-0.0076709,-0.0048571,-0.017002,0.0068759
12.2,-0.045775,-0.0063183,-0.0018719,-0.0084925,-0.0089883,-0.022865,0.01005
12.3,-0.045393,-0.0077119,-0.0029288,-0.009387,-0.0087254,-0.028391,0.012989
12.4,-0.04763,-0.010851,-0.00045807,-0.0084147,-0.004998,-0.030707,0.017626
12.5,-0.051126,-0.012985,0.0035496,-0.0089889,-0.00026608,-0.031414,0.021338
12.6,-0.05353,-0.011433,0.0059688,-0.011488,-0.00041446,-0.031583,0.020792
12.7,-0.053267,-0.0098473,0.0058763,-0.01117,-0.007222,-0.032841,0.017359
12.8,-0.052998,-0.011584,0.0089975,-0.0077127,-0.01051,-0.031939,0.012281
12.9,-0.05188,-0.014755,0.0091885,-0.0029774,-0.0098543,-0.029932,0.013161
13,-0.051804,-0.011737,0.0060242,-0.0073453,-0.0048932,-0.025719,0.019146
13.1,-0.051087,-0.010361,0.0050734,-0.0084723,-0.0058899,-0.023991,0.019039
13.2,-0.050915,-0.0095744,0.0043809,-0.0093493,-0.0065261,-0.021951,0.019724
13.3,-0.04954,-0.0090045,0.0056743,-0.0083703,-0.015144,-0.023567,0.01235
13.4,-0.049195,-0.0089164,0.0053195,-0.0078104,-0.018967,-0.022281,0.011329
13.5,-0.049997,-0.009319,0.005679,-0.0075855,-0.019979,-0.020121,0.011044
13.6,-0.050532,-0.010001,0.005106,-0.0069264,-0.02006,-0.017202,0.013412
13.7,-0.051106,-0.010682,0.0048804,-0.0065797,-0.019879,-0.014768,0.015591
13.8,-0.051504,-0.012052,0.0045671,-0.0056422,-0.01781,-0.012746,0.01848
13.9,-0.052657,-0.012908,0.0045589,-0.0073731,-0.014582,-0.0090591,0.02223
14,-0.053284,-0.015316,0.0046223,-0.0058617,-0.012664,-0.0060467,0.024721
14.1,-0.053653,-0.016473,0.0040032,-0.0051665,-0.012459,-0.0039052,0.026658
14.2,-0.053771,-0.017538,0.0031041,-0.0043115,-0.01596,-0.0018635,0.027285
14.3,-0.054045,-0.01822,0.0032111,-0.0032992,-0.017448,-0.00066182,0.026733
14.4,-0.054695,-0.015359,0.0089027,-0.0058565,-0.022903,-0.0035365,0.016425
14.5,-0.054705,-0.018358,0.0070083,-0.0065702,-0.017802,-0.003483,0.016793
14.6,-0.054648,-0.022023,0.0083817,-0.0045182,-0.011237,-0.0036225,0.016101
14.7,-0.054254,-0.023206,0.0050605,-0.0074565,-0.0088615,-0.0055781,0.017483
14.8,-0.054544,-0.025961,0.00062863,-0.01017,-0.0067569,-0.0056173,0.019104
14.9,-0.054265,-0.027992,-0.0039599,-0.011676,-0.0097337,-0.0071493,0.019326
15,-0.053453,-0.02816,-0.0080116,-0.014481,-0.015978,-0.010211,0.017826
15.1,-0.053101,-0.028653,-0.0098243,-0.014018,-0.020203,-0.010453,0.01626
15.2,-0.052767,-0.030116,-0.010602,-0.012318,-0.02255,-0.010607,0.014059
15.3,-0.053005,-0.034551,-0.0095242,-0.0059469,-0.020439,-0.0079729,0.011632
15.4,-0.052557,-0.03726,-0.0078722,-0.00091361,-0.02022,-0.00944,0.0061485
15.5,-0.052667,-0.03856,-0.0049133,-0.00048404,-0.016801,-0.010107,0.001453
15.6,-0.051153,-0.034494,-0.0042712,-0.0074031,-0.016936,-0.012224,0.001333
15.7,-0.049924,-0.031867,-0.0037186,-0.0097163,-0.019371,-0.012849,0.00037811
15.8,-0.049431,-0.03012,-0.0028023,-0.010921,-0.020418,-0.012739,-0.00034185
15.9,-0.04987,-0.029455,-0.00059122,-0.010476,-0.019384,-0.01313,-0.0034635
16,-0.050493,-0.029047,0.0012561,-0.0097647,-0.018174,-0.011938,-0.004584
16.1,-0.051603,-0.026664,0.0016856,-0.011668,-0.018544,-0.0091856,-0.003866
16.2,-0.051845,-0.027333,0.002654,-0.0095342,-0.018824,-0.005673,-0.0030006
16.3,-0.051348,-0.026148,0.00063782,-0.009176,-0.022521,0.0020175,0.002473
16.4,-0.049658,-0.023334,-0.00048428,-0.012543,-0.025342,0.004864,0.0069485
16.5,-0.049128,-0.024049,0.0012905,-0.014105,-0.023871,0.0089523,0.010321
16.6,-0.04857,-0.021407,0.0065129,-0.019487,-0.023857,0.0055996,0.0046083
16.7,-0.048128,-0.023006,0.0085664,-0.020748,-0.021206,0.0074105,0.0058699
16.8,-0.047665,-0.025672,0.010732,-0.018916,-0.018882,0.0094172,0.0068265
16.9,-0.046754,-0.028113,0.011319,-0.014142,-0.019541,0.011277,0.0071434
17,-0.046619,-0.029387,0.01161,-0.014842,-0.017586,0.0091363,0.0056367
17.1,-0.045791,-0.030718,0.0099913,-0.017955,-0.01194,0.0050664,0.0061358
17.2,-0.048507,-0.026387,0.010353,-0.018946,-0.0053521,-0.0010966,0.0036123
17.3,-0.048983,-0.025633,0.010702,-0.019011,-0.0027569,-0.0023395,0.003021
17.4,-0.049407,-0.021646,0.010135,-0.017729,-0.0034801,-0.0021463,0.0036729
17.5,-0.050002,-0.019843,0.010657,-0.017086,-0.0026967,-0.0040748,0.0033074
17.6,-0.050513,-0.017823,0.010911,-0.017626,-0.00088115,-0.0068028,0.0020866
17.7,-0.051726,-0.017953,0.011783,-0.015926,0.0003372,-0.0085084,0.0026377
17.8,-0.051261,-0.014155,0.012347,-0.014352,-0.0052434,-0.00826,0.0037068
17.9,-0.049143,-0.010873,0.013693,-0.011162,-0.013146,-0.0098297,0.00571
18,-0.049299,-0.0094202,0.014878,-0.0085501,-0.014146,-0.0098912,0.0083852
18.1,-0.049947,-0.0084545,0.015321,-0.0080917,-0.013237,-0.0096982,0.010524
18.2,-0.050706,-0.0084363,0.015236,-0.0081858,-0.0096864,-0.0084043,0.013815
18.3,-0.04815,-0.0064241,0.01451,-0.012722,-0.010401,-0.0074341,0.017169
18.4,-0.04515,-0.0075284,0.013647,-0.012595,-0.0097062,-0.0055642,0.018932
18.5,-0.042639,-0.0088705,0.013561,-0.013077,-0.0080681,-0.0041706,0.019325
18.6,-0.039348,-0.0096927,0.013869,-0.013893,-0.0099212,-0.0029347,0.018387
18.7,-0.035632,-0.01177,0.013788,-0.013974,-0.0091279,-0.0016632,0.01766
20.2,-0.031345,-0.013439,0.013758,-0.013186,-0.0087822,-0.0009925,0.01782
20.3,-0.027963,-0.015509,0.011939,-0.014721,-0.0062107,-0.0014054,0.016858
20.4,-0.02583,-0.016456,0.012574,-0.014296,-0.006003,-0.0013171,0.016595
20.5,-0.025066,-0.016351,0.0152,-0.012478,-0.0085196,-3.49E-05,0.017622
20.6,-0.025689,-0.017008,0.016453,-0.012003,-0.0092479,0.00075271,0.017099
20.7,-0.025961,-0.017465,0.017344,-0.011712,-0.009771,0.0012744,0.017147
20.8,-0.02406,-0.01887,0.019789,-0.011333,-0.011187,0.0011894,0.018207
20.9,-0.023826,-0.019269,0.020213,-0.0090452,-0.0115,0.0010629,0.018687
21,-0.023063,-0.019775,0.020365,-0.007421,-0.011575,0.0007677,0.018776
21.1,-0.022939,-0.023015,0.021272,-0.0054787,-0.007428,0.0037318,0.020249
21.2,-0.017795,-0.019817,0.019184,-0.0059424,-0.013013,-0.00043493,0.018335
21.3,-0.01519,-0.021685,0.019937,-0.00403,-0.010904,0.0019728,0.02006
21.4,-0.013556,-0.021519,0.01928,-0.0046154,-0.010917,0.0014322,0.02045
21.5,-0.012448,-0.021512,0.018511,-0.0057256,-0.010456,0.00092943,0.021166
21.6,-0.010343,-0.021305,0.01773,-0.0063251,-0.010645,0.00014309,0.021536
21.7,-0.0089818,-0.021212,0.017079,-0.0065203,-0.010388,-0.0004281,0.021887
21.8,-0.0065357,-0.02167,0.01591,-0.0077984,-0.0091943,-0.0024536,0.022859
21.9,-0.0072495,-0.021658,0.01597,-0.008138,-0.0087705,-0.0021558,0.023089
22,-0.0087879,-0.021776,0.016338,-0.0082229,-0.0080478,-0.0015781,0.023233
22.1,-0.0074496,-0.021483,0.016167,-0.0094988,-0.0074647,-0.001014,0.023484
22.2,-0.0038972,-0.021112,0.015232,-0.009572,-0.0080916,-0.0021876,0.023278
22.3,-0.0022461,-0.020258,0.019457,-0.0073487,-0.0086842,-0.0019744,0.02118
22.4,0.00027218,-0.020141,0.020812,-0.0075185,-0.009577,-0.0014767,0.020506
22.5,0.00021752,-0.02031,0.026518,-0.0074193,-0.0088363,0.0013592,0.019142
22.6,0.0014099,-0.020691,0.032507,-0.008685,-0.01132,0.0018119,0.016503
22.7,0.0025133,-0.021088,0.037724,-0.011367,-0.013118,0.0043037,0.015254
22.8,0.0023863,-0.021298,0.039404,-0.014168,-0.014323,0.0037795,0.015459
22.9,0.002535,-0.02141,0.040421,-0.015432,-0.01512,0.0032447,0.015441
23,0.0028922,-0.02144,0.041167,-0.015665,-0.015559,0.0027433,0.015239
23.1,0.0033456,-0.021389,0.041938,-0.016001,-0.015826,0.0021676,0.015346
23.2,0.0051335,-0.020349,0.041343,-0.016909,-0.01216,0.0016014,0.019939
23.3,0.0052072,-0.020422,0.041514,-0.016846,-0.012304,0.0014691,0.01979
23.4,0.0054491,-0.020427,0.041745,-0.016181,-0.012484,0.0012674,0.01929
23.5,0.0064456,-0.021529,0.043049,-0.01365,-0.011324,-0.0020302,0.022681
23.6,0.0077586,-0.021263,0.044405,-0.0095449,-0.011096,-0.0042991,0.023073
23.7,0.0080087,-0.021238,0.044023,-0.0079073,-0.010545,-0.0043929,0.023
23.8,0.0080487,-0.020831,0.043124,-0.0064707,-0.010248,-0.0034366,0.021649
23.9,0.0079349,-0.020429,0.04228,-0.0058018,-0.010004,-0.0024441,0.020657
24,0.0078715,-0.020276,0.041872,-0.0055161,-0.0097697,-0.0020722,0.020484
24.1,0.0079705,-0.020277,0.041747,-0.0048902,-0.0096674,-0.002051,0.020226
24.2,0.0075045,-0.018907,0.040623,-0.0055362,-0.011438,0.001483,0.014484
24.3,0.0077342,-0.019006,0.040803,-0.0047494,-0.011625,0.0012984,0.01387
24.4,0.0077901,-0.018947,0.040387,-0.0039064,-0.011228,0.0014587,0.013799
24.5,0.0076815,-0.01863,0.038904,-0.0042345,-0.011123,0.0012666,0.014988
24.6,0.0067834,-0.0178,0.038085,-0.0057521,-0.010835,0.001746,0.016181
24.7,0.0059632,-0.018248,0.037335,-0.0070891,-0.0092862,0.0024939,0.018205
24.8,0.006482,-0.018084,0.037296,-0.0074525,-0.0096647,0.0023752,0.018306
24.9,0.0068672,-0.01822,0.037639,-0.0062992,-0.010033,0.0020475,0.017328
25,0.0080464,-0.017798,0.037534,-0.004936,-0.011268,0.0015309,0.015946
25.1,0.0097185,-0.017599,0.036035,-0.0039522,-0.01153,0.0011685,0.01601
25.2,0.010001,-0.017264,0.034662,-0.0035875,-0.011132,0.0011058,0.016549
25.3,0.0084051,-0.017311,0.034007,-0.0034356,-0.010955,0.00098382,0.017616
25.4,0.008379,-0.017147,0.033158,-0.0032004,-0.010786,0.00088171,0.018043
25.5,0.010811,-0.017049,0.03154,-0.0031715,-0.012726,-0.00074807,0.017669
25.6,0.012461,-0.016723,0.031089,-0.0030807,-0.01272,-0.00080502,0.017442
25.7,0.012734,-0.016657,0.03108,-0.003041,-0.012685,-0.00072346,0.01732
25.8,0.012899,-0.016623,0.030933,-0.0029982,-0.012713,-0.00078689,0.01731
25.9,0.013074,-0.016599,0.030503,-0.0029171,-0.012838,-0.0010712,0.017425
26,0.013252,-0.016564,0.030319,-0.0028679,-0.012878,-0.0011599,0.017426
26.1,0.014348,-0.016425,0.030248,-0.0028267,-0.013207,-0.0010635,0.017042
26.2,0.015478,-0.016132,0.030184,-0.0027042,-0.012941,-0.00070627,0.016524
26.3,0.016471,-0.015891,0.030009,-0.002579,-0.012793,-0.00050315,0.016132
26.4,0.017667,-0.015645,0.029456,-0.0023759,-0.012865,-0.00058153,0.015843
26.5,0.019428,-0.015268,0.028448,-0.0022254,-0.01309,-0.00076884,0.01565
26.6,0.02058,-0.014872,0.027167,-0.0014359,-0.013843,-0.0012151,0.015852
26.7,0.022191,-0.014698,0.025421,-0.0020682,-0.014965,-0.0022343,0.016005
26.8,0.023553,-0.014372,0.024314,-0.0023496,-0.01549,-0.002677,0.015864
26.9,0.024995,-0.01488,0.023845,-0.0020012,-0.015305,-0.0021317,0.015531
27,0.024423,-0.014337,0.023257,-0.0013291,-0.015361,-0.0015026,0.015443
27.1,0.040585,-0.010228,0.019664,0.0053251,-0.01373,-0.00037343,0.0044975
27.2,0.034525,-0.010092,0.023075,0.013443,-0.017992,-0.0053288,-0.0021319
27.3,0.034014,-0.0099165,0.020814,0.016891,-0.018954,-0.0073342,-0.0038042
27.4,0.044426,-0.0086036,0.013769,0.0097581,-0.013104,-0.0032916,0.0015611
27.5,0.046372,-0.0084056,0.010769,0.012574,-0.0095105,-0.0047466,0.0019316
27.6,0.049635,-0.0080129,0.0083491,0.011246,-0.007886,-0.0037872,0.0012816
27.7,0.03111,-0.015607,0.014456,5.55E-05,-0.019707,-0.010636,0.015648
27.8,0.023671,-0.023434,0.0062806,-0.0013735,-0.018331,-0.022806,0.0090045
27.9,0.023266,-0.023475,0.0061921,-0.0022498,-0.018894,-0.022647,0.00926
28,0.034699,-0.015452,0.007552,-0.0041672,-0.024822,-0.014089,0.017158
28.1,0.032179,-0.013329,0.0080239,0.00086023,-0.028092,-0.013912,0.017001
28.2,0.029098,-0.016446,0.0061272,-0.0094888,-0.030835,-0.01476,0.008833
28.3,0.03785,-0.00362,-0.0011508,-0.012463,-0.018967,-0.019867,-0.015856
28.4,0.028523,-0.0060671,0.009358,-0.01347,-0.021215,-0.015579,-0.018109
28.5,0.02564,-0.016628,0.0076759,-0.011857,-0.025213,-0.0025189,-0.012566
28.6,0.017379,-0.021453,-0.0054151,-0.0068676,-0.017208,-0.0049501,-0.018778
28.7,0.0058632,-0.02099,-0.0041624,-0.0036986,-0.015295,0.00088433,-0.016063
28.8,-0.0077772,-0.028369,-0.0022816,0.0019851,-0.0062581,0.0070709,-0.014994
28.9,-0.013639,-0.032121,-0.0027531,0.00665,-0.002785,0.010441,-0.013512
29,-0.016187,-0.033625,-0.0056127,0.0083393,1.92E-05,0.010389,-0.012754
29.1,-0.016677,-0.033781,-0.0047274,0.010333,0.0010471,0.012132,-0.013147
29.2,-0.02327,-0.034543,-0.0055235,0.0080019,0.0046539,0.011286,-0.003989
29.3,-0.024476,-0.034571,-0.0043774,0.0064331,0.0045375,0.010065,-0.0023047
29.4,-0.025545,-0.030884,-0.0064886,0.0069478,0.0013657,0.01228,0.0037514
29.5,-0.024629,-0.028442,-0.0070909,0.0068975,-0.00016574,0.013871,0.0056326
29.6,-0.022492,-0.026881,-0.0068765,0.0064648,-0.0010157,0.014691,0.0051642
29.7,-0.019085,-0.027079,-0.0062344,0.0059077,-0.0016637,0.014761,0.0045659
29.8,-0.018113,-0.028365,-0.0066503,0.0057809,-0.00042963,0.011882,0.0036682
29.9,-0.017021,-0.030243,-0.0068966,0.0060603,0.0011297,0.008154,0.0024893
30,-0.010495,-0.032598,-0.0074058,0.0074307,0.0015016,0.0050328,-0.0057594
30.1,-0.0093718,-0.031864,-0.0079001,0.0053068,2.40E-05,0.0035337,-0.0066778
30.2,-0.0093575,-0.031981,-0.0081478,0.0029229,-0.0015423,0.0032176,-0.0076146
30.3,-0.0098955,-0.03187,-0.0085205,-0.00029095,-0.0026604,0.0054195,-0.008097
30.4,-0.0097835,-0.030673,-0.0090503,-0.0047168,-0.0063552,0.0076374,-0.0091955
30.5,-0.010677,-0.031191,-0.0074526,-0.004123,-0.0094925,0.014297,-0.010446
30.6,-0.009853,-0.028175,-0.0029403,-0.0062651,-0.014814,0.028535,-0.014553
30.7,-0.0098871,-0.028083,-0.0022098,-0.0068584,-0.015904,0.029333,-0.015199
30.8,-0.011439,-0.0311,-0.0038701,-0.0033798,-0.010824,0.021963,-0.013719
30.9,-0.010411,-0.030509,-0.0047145,-0.0028958,-0.010566,0.015372,-0.011145
31,-0.0085623,-0.029509,-0.0044646,-0.0035059,-0.009322,0.012042,-0.011431
31.1,-0.0067813,-0.02794,-0.0066607,-0.0083487,-0.0095811,0.0084241,-0.011438
31.2,-0.0096079,-0.027973,-0.009057,-0.015924,-0.0044434,0.0081367,-0.010583
31.3,-0.016459,-0.03168,-0.013442,-0.015872,-0.0025218,0.0030219,-0.0098956
