Time(s),Cell 0,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6
5,0.057248,-0.038814,-0.028274,-0.059583,-0.050594,0.020078,-0.032033
5.1,0.056609,-0.039479,-0.030871,-0.05891,-0.045172,0.0191,-0.030426
5.2,0.057384,-0.04028,-0.030224,-0.056256,-0.036206,0.017426,-0.029771
5.3,0.057984,-0.039477,-0.030528,-0.054848,-0.027846,0.018541,-0.028646
5.4,0.058253,-0.036735,-0.031914,-0.05335,-0.025103,0.023328,-0.026349
5.5,0.058397,-0.036021,-0.032703,-0.054155,-0.02407,0.024219,-0.024838
5.6,0.058041,-0.035952,-0.033254,-0.055212,-0.023946,0.023498,-0.023273
5.7,0.057084,-0.036275,-0.034014,-0.056975,-0.025539,0.021736,-0.022352
5.8,0.056385,-0.035695,-0.033255,-0.056579,-0.026118,0.02115,-0.021628
5.9,0.055742,-0.035326,-0.03225,-0.05583,-0.026201,0.020482,-0.021337
6,0.055542,-3.52E-02,-0.032876,-0.052775,-0.024748,0.021307,-0.02192
6.1,0.055576,-0.034111,-0.03271,-0.050514,-0.025377,0.02293,-0.020456
6.2,0.055384,-0.034178,-0.032239,-0.049445,-0.02514,0.023014,-0.020117
6.3,0.055092,-0.033957,-0.031368,-0.048704,-0.024965,0.022956,-0.020289
6.4,0.054356,-0.034318,-0.029844,-0.048834,-0.024563,0.021308,-0.02102
6.5,0.053605,-0.033881,-0.029047,-0.048344,-0.024943,0.020612,-0.02108
6.6,0.052727,-0.033681,-0.028622,-0.048377,-0.025844,0.019232,-0.020479
6.7,0.052703,-0.032987,-0.028168,-0.046277,-0.027282,0.019663,-0.019293
6.8,0.05081,-0.032766,-0.028242,-0.046475,-0.028473,0.016314,-0.019302
6.9,0.050514,-0.032712,-0.027387,-0.046378,-0.029026,0.015857,-0.019103
7,0.049529,-0.033376,-0.026782,-0.046422,-0.029872,0.015196,-0.021308
7.1,0.048128,-0.03091,-0.026525,-0.048967,-0.034917,0.015151,-0.020887
7.2,0.047616,-0.030744,-0.02637,-0.049259,-0.037889,0.015554,-0.021319
7.3,0.049176,-0.03424,-0.025509,-0.047862,-0.038138,0.015468,-0.022681
7.4,0.049692,-0.035003,-0.025343,-0.045867,-0.039168,0.016709,-0.023654
7.5,0.050291,-0.035983,-0.02465,-0.044613,-0.03819,0.016917,-0.024145
7.6,0.050468,-0.036648,-0.023963,-0.043978,-0.038201,0.017129,-0.024796
7.7,0.051189,-0.039335,-0.023651,-0.042861,-0.036494,0.017264,-0.026233
7.8,0.052213,-0.041581,-0.023749,-0.042279,-0.035541,0.017163,-0.026726
7.9,0.053226,-0.043429,-0.02295,-0.041057,-0.034421,0.016845,-0.027115
8,0.054011,-0.04459,-0.021471,-0.039205,-0.034164,0.016479,-0.027233
8.1,0.055896,-0.045342,-0.019003,-0.034374,-0.035169,0.01795,-0.025335
8.2,0.057954,-0.04535,-0.015717,-0.031381,-0.035388,0.019671,-0.023697
8.3,0.056466,-0.0443,-0.015142,-0.029289,-0.040829,0.018914,-0.024832
8.4,0.055747,-0.043096,-0.014162,-0.027953,-0.043988,0.018652,-0.024688
8.5,0.05484,-0.041162,-0.012359,-0.027363,-0.047797,0.017434,-0.023556
8.6,0.053648,-0.039989,-0.011392,-0.02809,-0.049239,0.015837,-0.024274
8.7,0.05284,-0.039714,-0.010151,-0.028246,-0.050248,0.013661,-0.024806
8.8,0.05065,-0.039139,-0.011014,-0.028434,-0.051566,0.01115,-0.026147
8.9,0.051824,-0.037514,-0.00752,-0.028209,-0.050021,0.011398,-0.024688
9,0.051765,-0.035666,-0.0055551,-0.027861,-0.049012,0.012075,-0.023722
9.1,0.052717,-0.033873,-0.0039034,-0.027362,-0.047777,0.01362,-0.021527
9.2,0.053473,-0.031952,-0.0027408,-0.026732,-0.047206,0.015127,-0.019633
9.3,0.05389,-0.030415,-0.0024017,-0.026216,-0.047128,0.016384,-0.018492
9.4,0.054427,-0.026892,-0.0010526,-0.026194,-0.046952,0.018522,-0.016823
9.5,0.053892,-0.025866,-0.0014082,-0.025852,-0.046868,0.019773,-0.017257
9.6,0.05321,-0.023232,-0.0007209,-0.024182,-0.045564,0.022919,-0.017724
9.7,0.051991,-0.017591,0.00052153,-0.019474,-0.043088,0.031474,-0.021766
9.8,0.051567,-0.016788,-0.00053088,-0.01986,-0.043703,0.031277,-0.021359
9.9,0.049703,-0.015301,-0.0066866,-0.01915,-0.046277,0.032967,-0.020573
10,0.051517,-0.016697,-0.0048531,-0.017358,-0.047832,0.030268,-0.017909
10.1,0.054881,-0.019594,-0.004115,-0.014287,-0.046915,0.027796,-0.014605
10.2,0.057022,-0.021317,-0.0034954,-0.011383,-0.047432,0.024478,-0.012271
10.3,0.057831,-0.023468,-0.0048272,-0.0082759,-0.04827,0.018623,-0.011802
10.4,0.056119,-0.022876,-0.0043546,-0.0081208,-0.051382,0.015293,-0.013373
10.5,0.054985,-0.02376,-0.0034751,-0.0087334,-0.052099,0.014268,-0.015612
10.6,0.053572,-0.025421,-0.0025837,-0.0085145,-0.051126,0.013176,-0.020038
10.7,0.054655,-0.026731,-0.00027684,-0.0089153,-0.05072,0.015943,-0.020533
10.8,0.054794,-0.028265,-0.00059566,-0.0097078,-0.050854,0.016375,-0.020806
10.9,0.05469,-0.029732,-0.0015938,-0.010592,-0.050058,0.017511,-0.022001
11,0.055359,-0.030687,-0.0027915,-0.0096815,-0.046897,0.018496,-0.023199
11.1,0.056101,-0.029414,-0.0031965,-0.0072879,-0.042791,0.021654,-0.024908
11.2,0.056066,-0.030261,-0.0031223,-0.0068948,-0.041293,0.015862,-0.025227
11.3,0.056018,-0.029269,-0.0027312,-0.0048688,-0.040471,0.013177,-0.025472
11.4,0.055529,-0.027658,-0.0027277,-0.0019142,-0.040799,0.0079486,-0.02565
11.5,0.055624,-0.029415,-0.0023792,-0.0016375,-0.039147,0.0039543,-0.025153
11.6,0.055699,-0.033528,-0.0016316,-0.0036404,-0.037306,-0.0048223,-0.022318
11.7,0.055356,-0.035518,-0.0026262,-0.004198,-0.035196,-0.0071637,-0.018998
11.8,0.055902,-0.037681,-0.012479,-0.0040287,-0.023007,-0.0098834,-0.014999
11.9,0.059979,-0.036285,-0.027499,-0.0028205,-0.0054445,-0.010022,-0.0090042
12,0.060419,-0.032447,-0.047343,-0.0028992,0.0072936,-0.017395,-0.0020078
12.1,0.062348,-2.94E-02,-0.066441,-0.0027869,0.01853,-0.02539,0.0062352
12.2,0.05866,-0.02942,-0.075006,-0.0035679,0.018747,-0.032174,0.010361
12.3,0.054882,-0.028273,-0.074201,0.00067529,0.019625,-0.038543,0.016103
12.4,0.053196,-0.027036,-0.071516,0.0027306,0.020601,-0.042852,0.018318
12.5,0.052697,-0.024448,-0.067674,0.0060148,0.024407,-0.046967,0.018677
12.6,0.053035,-0.023517,-0.06381,0.007767,0.026684,-0.047782,0.019467
12.7,0.053506,-0.022844,-0.061664,0.0085968,0.028012,-0.047738,0.01882
12.8,0.053775,-0.021373,-0.060414,0.011918,0.023339,-0.045235,0.018551
12.9,0.053589,-0.021845,-0.058929,0.011451,0.020498,-0.044842,0.019242
13,0.053747,-0.021989,-0.057765,0.011716,0.018935,-0.044334,0.019944
13.1,0.054499,-0.022549,-0.054072,0.012998,0.018451,-0.040805,0.023858
13.2,0.054845,-0.022622,-0.053498,0.015204,0.016437,-0.038059,0.026674
13.3,0.055562,-0.022106,-0.052993,0.016338,0.01432,-0.039512,0.026399
13.4,0.05669,-0.02154,-0.052352,0.016075,0.011417,-0.040047,0.026363
13.5,0.057588,-0.021832,-0.051427,0.013673,0.008805,-0.043037,0.024307
13.6,0.058574,-0.020049,-0.050134,0.015101,0.0071597,-0.039071,0.028862
13.7,0.059809,-0.020689,-0.047906,0.011878,0.0075146,-0.038582,0.028718
13.8,0.060677,-0.019735,-0.046591,0.011164,0.011186,-0.039907,0.025316
13.9,0.061328,-0.018665,-0.046089,0.011004,0.011533,-0.039293,0.023077
14,0.061183,-0.016813,-0.046738,0.013016,0.011894,-0.034337,0.024302
14.1,0.061225,-0.01674,-0.04716,0.010915,0.010918,-0.033421,0.021035
14.2,0.061005,-0.017103,-0.047498,0.0099169,0.0097234,-0.032681,0.018686
14.3,0.060125,-0.018572,-0.047403,0.0088607,0.0055399,-0.032758,0.01696
14.4,0.060052,-0.020367,-0.047699,0.010664,0.0015826,-0.034257,0.015685
14.5,0.061577,-0.022173,-0.04856,0.015189,-0.0026293,-0.035517,0.016431
14.6,0.065102,-0.023736,-0.051168,0.02357,-0.0067282,-0.034549,0.01829
14.7,0.068547,-0.027124,-0.052757,0.031219,-0.011944,-0.030848,0.017421
14.8,0.072781,-0.032371,-0.054504,0.040333,-0.018253,-0.02242,0.018156
14.9,0.072262,-0.033592,-0.050943,0.042686,-0.021268,-0.014662,0.017567
15,0.071785,-0.029527,-0.046043,0.045833,-0.013937,-0.012584,0.0081094
15.1,0.071375,-0.029453,-0.044822,0.045521,-0.012287,-0.010032,0.0068488
15.2,0.070961,-0.030119,-0.043847,0.045065,-0.01106,-0.0073137,0.006699
15.3,0.07069,-0.030611,-0.043377,0.04515,-0.011584,-0.0060585,0.0075164
15.4,0.070317,-0.03076,-0.04308,0.045061,-0.011469,-0.0050758,0.0075668
15.5,0.069873,-0.030359,-0.043326,0.044839,-0.011332,-0.0047872,0.0068633
15.6,0.069439,-0.029543,-0.043773,0.044521,-0.011119,-0.0051043,0.0056576
15.7,0.068797,-0.027657,-0.044388,0.043995,-0.010927,-0.0054636,0.0033852
15.8,0.068552,-0.026697,-0.044595,0.043545,-0.010725,-0.0060102,0.0024539
15.9,6.75E-02,-0.028262,-0.045054,0.040638,-0.014459,-0.0023907,0.0082853
16,6.80E-02,-0.027864,-0.043682,0.040934,-0.014148,-0.0033506,0.0078434
16.1,0.068452,-0.027805,-0.042661,0.040987,-0.014092,-0.0043156,0.0071704
16.2,0.068265,-0.027788,-0.042305,0.040844,-0.014892,-0.0066065,0.0074453
16.3,0.066867,-0.0287,-0.044186,0.039284,-0.017992,-0.0062045,0.012792
16.4,0.066134,-0.029403,-0.044868,0.038035,-0.019016,-0.006232,0.014032
16.5,0.065875,-0.029639,-0.044696,0.037761,-0.019268,-0.0062799,0.013902
16.6,0.066042,-0.029705,-0.042951,0.038018,-0.017762,-0.0064429,0.010409
16.7,0.065789,-0.029905,-0.042986,0.037733,-0.018191,-0.0062978,0.010203
16.8,0.064975,-0.030438,-0.043602,0.036795,-0.018614,-0.0056229,0.010521
16.9,0.064922,-0.029203,-0.044852,0.037072,-0.020699,-0.0060447,0.0076324
17,0.064747,-0.029344,-0.044668,0.038219,-0.02848,-0.0072255,0.0062954
17.1,0.065359,-0.028454,-0.042486,0.040877,-0.032383,-0.010301,0.0048929
17.2,0.065915,-0.029224,-0.041558,0.04155,-0.035362,-0.01217,0.0059364
17.3,0.066296,-0.030264,-0.041295,0.041046,-0.036768,-0.012956,0.006864
17.4,0.065969,-0.029982,-0.041037,0.040544,-0.036597,-0.012421,0.0074365
17.5,0.064871,-0.028192,-0.040524,0.04023,-0.035207,-0.01096,0.0073683
17.6,0.065472,-0.02299,-0.043046,0.041757,-0.030636,-0.0090361,0.0050936
17.7,0.065177,-0.018775,-0.042121,0.042003,-0.026526,-0.0084761,0.00080842
17.8,0.064666,-0.016895,-0.041497,0.041548,-0.023868,-0.0015857,0.00040969
17.9,0.063108,-0.015849,-0.039709,0.040921,-0.024119,0.0012305,0.0028158
18,0.061044,-0.01499,-0.03747,0.039963,-0.025063,0.0037982,0.0043603
18.1,0.057518,-0.01535,-0.035107,0.038449,-0.025573,0.0035701,0.0066004
18.2,0.055909,-0.015304,-0.034847,0.037923,-0.022868,0.0009626,0.0059085
18.3,0.0552,-0.015134,-0.034767,0.037498,-0.0221,0.00021186,0.0050543
18.4,0.054005,-0.016818,-0.036421,0.036036,-0.02046,-0.0015446,-0.0014158
18.5,0.053151,-0.021215,-0.039134,0.03444,-0.023627,-0.00081184,-0.0039537
18.6,0.051949,-0.024,-0.041874,0.034589,-0.025327,-0.0019036,-0.010527
18.7,0.050298,-0.027583,-0.045248,0.035758,-0.0284,-0.0046458,-0.018025
18.8,0.047543,-0.031484,-0.049063,0.036317,-0.03241,-0.0073896,-0.02335
18.9,0.043436,-0.038061,-0.052603,0.034491,-0.039304,-0.0093302,-0.022932
19,0.040078,-0.038607,-0.053465,0.033163,-0.044763,-0.013035,-0.024456
19.1,0.036653,-0.037414,-0.049222,0.034356,-0.046793,-0.0078365,-0.027417
19.2,0.038468,-0.033344,-0.045758,0.037671,-0.04386,-0.0013958,-0.026299
19.3,0.038891,-0.031009,-0.044625,0.038005,-0.041104,0.00013672,-0.025199
19.4,0.036034,-0.033704,-0.045596,0.035024,-0.035509,-0.00096734,-0.026483
19.5,0.036741,-0.033935,-0.043789,0.034583,-0.031927,0.0013149,-0.026327
19.6,0.037221,-0.035646,-0.041435,0.033594,-0.02628,0.0054665,-0.026136
19.7,0.037481,-0.037647,-0.036863,0.032715,-0.025895,0.0088865,-0.022542
19.8,0.035915,-0.041118,-0.03181,0.030721,-0.030086,0.0061451,-0.017784
19.9,0.031741,-0.046252,-0.029145,0.028576,-0.035061,0.0012467,-0.014929
20,0.027659,-0.051061,-0.028163,0.026368,-0.038962,-0.0033814,-0.01324
20.1,0.025626,-0.055188,-0.026593,0.025089,-0.040438,-0.0017594,-0.013184
20.2,0.026522,-0.056448,-0.025606,0.026773,-0.039351,0.0026713,-0.014789
20.3,0.029255,-0.056928,-0.026874,0.028521,-0.035349,0.006128,-0.017007
20.4,0.031575,-0.054636,-0.028282,0.030745,-0.032578,0.0096018,-0.021075
20.5,0.033912,-0.049673,-0.028825,0.035115,-0.030904,0.011312,-0.026146
20.6,0.035132,-0.05144,-0.035734,0.030268,-0.01417,0.0015183,-0.033264
20.7,0.035682,-0.047723,-0.035617,0.032019,-0.010977,-0.0011717,-0.038966
20.8,0.035215,-0.044297,-0.03407,0.035857,-0.016772,-0.0056254,-0.037853
20.9,0.031836,-0.043174,-0.030312,0.040518,-0.028481,-0.0063575,-0.0325
21,0.030358,-0.041444,-0.028718,0.042224,-0.03371,-0.0068395,-0.032157
21.1,0.029465,-0.041125,-0.030523,0.041429,-0.031499,-0.0063843,-0.033014
21.2,0.029994,-0.038227,-0.035141,0.039067,-0.028428,-0.0102,-0.03496
21.3,0.031071,-0.034328,-0.039925,0.038061,-0.025298,-0.013725,-0.03648
21.4,0.031469,-0.033174,-0.04131,0.036072,-0.027381,-0.013788,-0.035762
21.5,0.033456,-0.03079,-0.044316,0.028201,-0.033488,-0.013103,-0.035338
21.6,0.036035,-0.030521,-0.044582,0.020823,-0.034718,-0.010943,-0.04041
21.7,0.03824,-0.029412,-0.044178,0.018517,-0.03326,-0.0065061,-0.0416
21.8,0.037652,-0.031783,-0.040263,0.01779,-0.036776,0.00011427,-0.037801
21.9,0.037282,-0.030029,-0.038896,0.017322,-0.040687,0.0071677,-0.029749
22,0.03413,-0.029319,-0.036638,0.016932,-0.037914,0.0099124,-0.028141
22.1,0.030528,-0.026204,-0.033355,0.018535,-0.0333,0.011691,-0.025595
22.2,0.026065,-0.026775,-0.031495,0.016899,-0.03035,0.011931,-0.022109
22.3,0.022109,-0.027231,-0.030877,0.014934,-0.028744,0.0096193,-0.024632
22.4,0.020699,-0.027998,-0.030702,0.014583,-0.027046,0.0084198,-0.025649
22.5,0.018454,-0.027157,-0.028526,0.013715,-0.028335,0.0084402,-0.024042
22.6,0.016145,-0.026721,-0.026914,0.012432,-0.027314,0.0078159,-0.022409
22.7,0.012628,-0.033252,-0.024126,0.008439,-0.026163,0.012543,-0.0059906
22.8,0.010676,-0.041576,-0.021071,0.00091938,-0.024068,0.012156,0.0035591
22.9,0.009269,-0.052295,-0.020485,-0.0064218,-0.020933,0.01071,0.012145
23,0.0075138,-0.060205,-0.021962,-0.012669,-0.020314,0.0077889,0.018108
23.1,0.0053104,-0.066341,-0.022545,-0.018073,-0.020706,0.0047543,0.023482
23.2,0.0036364,-0.07005,-0.023588,-0.020788,-0.023362,0.0023143,0.027705
23.3,0.002517,-0.072125,-0.024063,-0.021908,-0.026632,0.00075835,0.03106
23.4,0.0021229,-0.07251,-0.024113,-0.021659,-0.028722,-7.15E-05,0.034378
23.5,0.002296,-0.071108,-0.024183,-0.02034,-0.029292,0.00033838,0.038714
23.6,0.0029097,-0.070365,-0.022648,-0.018625,-0.032615,-0.00043865,0.041536
23.7,0.0041093,-0.070937,-0.021466,-0.017158,-0.035504,0.00077816,0.041537
23.8,0.0083242,-0.071093,-0.020198,-0.012384,-0.039497,0.010494,0.041688
23.9,0.010443,-0.072828,-0.018304,-0.011573,-0.043202,0.013647,0.0389
24,0.012357,-0.076618,-0.015991,-0.010351,-0.046031,0.013575,0.032069
24.1,0.013836,-0.079182,-0.016509,-0.010173,-0.04576,0.015906,0.024185
24.2,0.016537,-0.078488,-0.016748,-0.0087523,-0.040432,0.019504,0.019108
24.3,0.019174,-0.076749,-0.015996,-0.0065077,-0.031253,0.019608,0.015833
24.4,0.018626,-0.072397,-0.013544,-0.0073798,-0.028084,0.020372,0.01428
24.5,0.017766,-0.064774,-0.015365,-0.0086456,-0.026894,0.02146,0.016766
24.6,0.017195,-0.064983,-0.011546,-0.017133,-0.024895,0.021204,0.014017
24.7,0.015757,-0.062658,-0.012296,-0.019717,-0.026862,0.021501,0.015544
24.8,0.015756,-0.062114,-0.01153,-0.019388,-0.025632,0.021624,0.016352
24.9,1.49E-02,-0.059758,-0.012478,-0.016462,-0.025811,0.022047,0.01836
25,0.014206,-0.058543,-0.012337,-0.014557,-0.024755,0.021617,0.01913
25.1,0.013283,-0.058629,-0.010279,-0.012136,-0.022992,0.02077,0.021144
25.2,0.013352,-0.062455,-0.0035714,-0.006531,-0.016963,0.016916,0.024196
25.3,0.011181,-0.063447,0.0048257,-0.0052654,-0.01996,0.011442,0.027942
25.4,0.01073,-0.063188,0.0072926,-0.0049321,-0.021909,0.0067295,0.032477
25.5,0.010906,-0.062631,0.0078824,-0.0061449,-0.020856,0.0040448,0.03614
25.6,0.010903,-0.062635,0.0080855,-0.0060122,-0.020066,0.0053203,0.036551
25.7,0.012202,-0.061713,0.0080976,-0.0064239,-0.017185,0.0078484,0.038116
25.8,0.012085,-0.060956,0.0085689,-0.0070246,-0.017289,0.0093661,0.035974
25.9,0.01106,-0.061127,0.0096091,-0.0076986,-0.018856,0.010617,0.032547
26,1.12E-02,-0.0608,0.010984,-0.0093028,-0.022076,0.011433,0.02954
26.1,0.014678,-0.06248,0.0079212,-0.013883,-0.025672,0.0061054,0.025948
26.2,0.016116,-0.062771,0.0076894,-0.015814,-0.026347,0.0057706,0.024271
26.3,0.015634,-0.061758,0.0077337,-0.016039,-0.026576,0.0061761,0.022874
26.4,0.016224,-0.059502,0.0098288,-0.015683,-0.02383,0.010207,0.023308
26.5,0.015169,-0.057512,0.0095356,-0.01485,-0.023304,0.011266,0.02288
26.6,0.015029,-0.052508,0.010825,-0.012407,-0.023103,0.015817,0.024157
26.7,0.013475,-0.053696,0.0088372,-0.013174,-0.021451,0.013267,0.021002
26.8,0.0080101,-0.050742,0.0085412,-0.0097216,-0.020153,0.014808,0.020124
26.9,0.0069457,-0.049081,0.0077279,-0.0088389,-0.019913,0.014897,0.018928
27,0.0060607,-0.043994,0.008818,-0.0072617,-0.018842,0.018477,0.019926
27.1,0.003473,-0.042593,0.0065293,-0.0076412,-0.01687,0.015457,0.01883
27.2,0.0052623,-0.039677,0.0078268,-0.0080422,-0.013451,0.014572,0.016697
27.3,0.0093622,-0.039628,0.0083136,-0.0092863,-0.015061,0.01292,0.017508
27.4,0.014847,-0.042449,0.0087596,-0.0088534,-0.014862,0.012195,0.017182
27.5,0.018118,-0.044083,0.01127,-0.010447,-0.01757,0.010219,0.01834
27.6,0.021685,-0.047121,0.014899,-0.013868,-0.021,0.0073245,0.01918
27.7,0.021523,-0.046812,0.017097,-0.019008,-0.024971,0.0047345,0.019442
27.8,0.022776,-0.04483,0.017651,-0.018822,-0.029241,0.0060671,0.021149
27.9,0.021548,-0.041864,0.01666,-0.014945,-0.034364,0.008468,0.024727
28,0.021613,-0.039589,0.01607,-0.013207,-0.035796,0.010428,0.025711
28.1,0.023637,-0.036341,0.014055,-0.012618,-0.033565,0.01269,0.025729
28.2,0.024793,-0.035593,0.013977,-0.015892,-0.029244,0.012334,0.021758
28.3,0.023988,-0.033898,0.013461,-0.014449,-0.028202,0.013448,0.020254
28.4,0.025432,-0.034392,0.01214,-0.012283,-0.025961,0.014482,0.02022
28.5,0.022745,-0.031783,0.012141,-0.013762,-0.027278,0.013703,0.018328
28.6,0.021749,-0.030884,0.012668,-0.013598,-0.026379,0.014739,0.016522
28.7,0.019617,-0.028416,0.011251,-0.013811,-0.027034,0.012134,0.015796
28.8,0.017834,-0.026021,0.0092518,-0.013966,-0.02651,0.011195,0.01554
28.9,0.015068,-0.024161,0.0066942,-0.013826,-0.025914,0.010703,0.014297
29,0.013127,-0.023107,0.0049975,-0.013501,-0.025177,0.010353,0.013867
29.1,0.011964,-0.022066,0.0043593,-0.013661,-0.023268,0.012067,0.013069
29.2,0.010703,-0.021236,0.0037628,-0.013464,-0.022447,0.012168,0.012617
29.3,7.89E-03,-0.019303,0.001762,-0.013082,-0.020224,0.01149,0.012752
29.4,7.33E-03,-0.018658,0.0018104,-0.013411,-0.020105,0.011078,0.012664
29.5,0.0076474,-0.017647,0.0019687,-0.013474,-0.021033,0.011144,0.012442
29.6,0.010772,-0.020042,0.0036874,-0.013363,-0.023084,0.012402,0.011104
29.7,0.011105,-0.019763,0.0036281,-0.013731,-0.023532,0.012777,0.010132
29.8,0.01069,-0.019235,0.0036688,-0.013651,-0.023361,0.012817,0.009675
29.9,0.0079531,-0.01504,0.0023153,-0.014409,-0.023767,0.010396,0.0083725
30,0.008653,-0.015542,-0.00012807,-0.0074442,-0.023738,0.020706,0.010007
30.1,0.0086281,-0.013705,-0.0021658,-2.89E-05,-0.022529,0.029293,0.012721
30.2,0.0081898,-0.012106,-0.0041198,0.0020801,-0.020749,0.034453,0.012261
30.3,0.0059414,-0.0091852,-0.0021772,0.0013583,-0.01684,0.036932,0.0079861
30.4,0.0092787,-0.0089222,0.003846,0.0053592,-0.020949,0.035275,0.0020476
30.5,0.010241,-0.0091047,0.014174,0.012832,-0.030446,0.029953,-0.0036813
30.6,0.010352,-0.0035367,0.025311,0.022741,-0.038201,0.02246,-0.013531
30.7,0.0078248,-0.0059943,0.027323,0.02363,-0.046877,0.021851,-0.01389
30.8,0.0020506,-0.010307,0.025919,0.022671,-0.055316,0.024591,-0.011312
30.9,-0.0051464,-1.58E-02,0.020282,0.016613,-0.066403,0.027577,-0.0056606
31,-0.007863,-0.020966,0.015004,0.018489,-0.07151,0.03438,-0.004755
31.1,-0.009234,-0.022876,0.013531,0.01968,-0.072594,0.037491,-0.0045222
31.2,-0.0059123,-0.022655,0.016402,0.028896,-0.065002,0.042463,-0.0098765
31.3,0.00052101,-0.021647,0.014004,0.032059,-0.061693,0.044368,-0.016869
31.4,0.0063598,-0.021874,0.0090066,0.032876,-0.05893,0.045897,-0.018593
31.5,0.0080359,-0.021256,0.0065111,0.03235,-0.060134,0.043986,-0.015817
