Time(s),Cell 0,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6
3.1,0.036513,0.0021177,0.015256,0.043511,0.0053347,0.027953,-0.0051162
3.2,0.038817,0.00054408,0.015732,0.046384,0.0078767,0.028874,-0.0067152
3.3,0.040684,-0.0030303,0.014813,0.045271,0.010892,0.035451,-0.0037198
3.4,0.041884,-0.0053718,0.015513,0.044057,0.013702,0.038479,-0.0028338
3.5,0.043821,-0.0086085,0.011801,0.039657,0.016829,0.041976,0.0014286
3.6,0.043965,-0.0134,0.011171,0.038148,0.0165,0.04264,0.0084197
3.7,0.044064,-0.015107,0.010445,0.036056,0.020059,0.042048,0.013735
3.8,0.044309,-0.01456,0.010218,0.035096,0.023134,0.040871,0.017618
3.9,0.044643,-0.015561,0.0092763,0.032851,0.025654,0.039745,0.022451
4,4.55E-02,-0.013384,0.0097393,0.031929,0.02807,0.035219,0.025764
4.1,0.046189,-0.012383,0.012548,0.034052,0.029946,0.027441,0.026471
4.2,0.04499,-0.014721,0.01462,0.035888,0.029678,0.025708,0.026069
4.3,0.042769,-0.015862,0.019195,0.041169,0.028054,0.022131,0.022794
4.4,0.040588,-0.01692,0.02007,0.043555,0.025922,0.024589,0.019279
4.5,0.038695,-0.018098,0.017765,0.044283,0.026362,0.026782,0.015966
4.6,0.037311,-0.020164,0.013909,0.044518,0.028304,0.02774,0.013203
4.7,0.033862,-0.023061,0.010939,0.044619,0.030735,0.029708,0.010523
4.8,0.03149,-0.025605,0.0093666,0.045402,0.030905,0.029729,0.012475
4.9,0.030512,-0.024142,0.0092376,0.04621,0.030356,0.029002,0.011184
5,0.030733,-0.023063,0.013137,0.046039,0.028821,0.025153,0.012272
5.1,0.031733,-0.01999,0.016657,0.045769,0.028183,0.023469,0.0091204
5.2,0.032765,-0.018316,0.015891,0.044716,0.028088,0.020429,0.0077379
5.3,0.03385,-0.017234,0.013114,0.041556,0.028647,0.019201,0.0089705
5.4,0.033483,-0.016938,0.01197,0.040748,0.028676,0.017257,0.0094451
5.5,0.032725,-0.016749,0.011417,0.041056,0.028205,0.015105,0.009692
5.6,0.028624,-0.019509,0.013151,0.041091,0.029842,0.015135,0.010884
5.7,0.025242,-0.020515,0.014685,0.042933,0.032129,0.015883,0.012175
5.8,0.021281,-0.019525,0.016761,0.046739,0.035287,0.016091,0.013801
5.9,0.016415,-0.01658,0.018233,0.049107,0.036493,0.017224,0.013712
6,0.014803,-0.016422,0.019213,0.048505,0.036651,0.016325,0.0096266
6.1,0.014246,-0.016029,0.01862,0.046359,0.035265,0.015033,0.0057704
6.2,0.014489,-0.014807,0.017279,0.043233,0.034407,0.014761,0.0047713
6.3,0.014852,-0.012892,0.015651,0.040543,0.033539,0.013577,0.0048714
6.4,0.013826,-0.013381,0.015443,0.039439,0.033268,0.012818,0.004525
6.5,0.012054,-0.015174,0.015587,0.039024,0.033078,0.012083,0.0037638
6.6,0.011733,-0.016431,0.015857,0.039592,0.032563,0.011964,0.0035678
6.7,0.010485,-0.016406,0.016445,0.040876,0.031856,0.011543,0.0037946
6.8,0.0083542,-0.014864,0.017226,0.043084,0.030555,0.010354,0.0044392
6.9,0.0080273,-0.011721,0.018103,0.046212,0.029771,0.0075699,0.0052393
7,0.0087564,-0.0070026,0.017731,0.048608,0.030626,0.0045515,0.0049041
7.1,0.0084147,-0.005688,0.017787,0.048437,0.030123,0.0035499,0.0039815
7.2,0.0073196,-0.0045351,0.017626,0.046601,0.029072,0.0027454,0.0021482
7.3,0.0070166,-0.004868,0.017385,0.045395,0.028697,0.0030623,0.0014342
7.4,0.0062914,-0.0045061,0.017532,0.045276,0.029374,0.0030643,0.0014288
7.5,0.0030705,-3.88E-03,0.018447,0.045229,0.032285,0.0036446,0.0029516
7.6,-0.00070515,-0.0026419,0.02003,0.045371,0.036145,0.0039971,0.0017391
7.7,-0.0029975,-0.0021742,0.020462,0.044762,0.03848,0.0050449,0.0020547
7.8,-0.0034108,-0.00012951,0.020368,0.04282,0.036982,0.0074721,-0.0017816
7.9,-0.0028893,9.69E-05,0.019536,0.041539,0.035825,0.0073422,-0.0013126
8,-0.0016976,0.0010473,0.017056,0.039261,0.035654,0.0068318,0.00217
8.1,-0.0016023,-6.24E-05,0.015641,0.037379,0.034237,0.0048289,0.0048997
8.2,-0.0019409,-0.00061772,0.015397,0.036907,0.033631,0.0041961,0.0057215
8.3,-0.0012325,-0.0022163,0.017342,0.037039,0.031061,0.0026407,0.0068486
8.4,-0.0020779,-0.0036899,0.019895,0.037808,0.028706,0.001246,0.0062381
8.5,-0.0024341,-0.0043191,0.020113,0.037786,0.028068,0.00056174,0.007394
8.6,-0.0034513,-0.0044169,0.020839,0.037752,0.027588,0.00030633,0.0068445
8.7,-0.0043183,-0.0043212,0.020642,0.037546,0.027739,0.00044744,0.0063857
8.8,-0.0053464,-0.0043769,0.020315,0.037181,0.02768,0.00042687,0.0059941
8.9,-0.006545,-0.0046299,0.019971,0.036729,0.027411,0.00016758,0.0056706
9,-0.0079218,-0.0048094,0.019745,0.035946,0.027421,0.00039814,0.005301
9.1,-0.010429,-0.0068837,0.019737,0.034791,0.027219,-0.00047686,0.0061661
9.2,-0.011427,-0.0069035,0.019465,0.034399,0.027167,-0.00041948,0.0054915
9.3,-0.012299,-0.0069425,0.019241,0.033872,0.027081,-0.00026507,0.0048726
9.4,-0.01339,-0.0061871,0.018457,0.032914,0.02789,0.00065083,0.0039168
9.5,-0.013959,-0.0062326,0.018202,0.032483,0.027993,0.0009386,0.0037312
9.6,-0.015319,-0.0062766,0.017981,0.03127,0.028466,0.0017666,0.0034892
9.7,-0.017356,-0.0061451,0.017326,0.029957,0.029046,0.0028783,0.0028221
9.8,-0.018236,-0.0065085,0.016997,0.029562,0.028741,0.0029425,0.0025029
9.9,-0.018978,-0.0068257,0.016731,0.029168,0.028531,0.0030129,0.0022364
10,-0.01963,-0.0070751,0.016485,0.028791,0.028348,0.003038,0.0019187
10.1,-0.020415,-0.0073692,0.016153,0.028322,0.028075,0.003,0.0014298
10.2,-0.021397,-0.0077192,0.015741,0.027748,0.027718,0.0029621,0.00077479
10.3,-0.022352,-0.0087013,0.015267,0.02747,0.026332,0.0027766,-0.0020038
10.4,-0.023043,-0.0086541,0.014875,0.027164,0.026157,0.0026703,-0.0013923
10.5,-0.022938,-0.0074448,0.014876,0.027522,0.026138,0.0029137,-0.0042392
10.6,-0.022142,-0.0066611,0.015243,0.028175,0.025913,0.0022121,-0.0052102
10.7,-0.01789,-0.0044762,0.015064,0.028416,0.02742,0.00053525,-0.0056056
10.8,-0.01274,-0.00085796,0.01824,0.02871,0.028705,0.0030149,-0.0082842
10.9,-0.012221,0.0015217,0.021487,0.028844,0.027745,0.0040952,-0.01095
11,-0.012278,0.0014681,0.02207,0.028425,0.027889,0.0034787,-0.01138
11.1,-0.01685,-0.0020295,0.021669,0.026565,0.027813,0.00034723,-0.012479
11.2,-0.019347,-0.0042664,0.020723,0.02612,0.027692,-5.43E-05,-0.013853
11.3,-0.021242,-0.0088223,0.01896,0.026709,0.024958,-0.0047074,-0.013797
11.4,-0.024674,-0.010702,0.015375,0.028402,0.022028,-0.0037315,-0.020504
11.5,-0.025046,-0.011268,0.013947,0.027915,0.020178,-0.0045285,-0.023296
11.6,-0.025208,-0.011165,0.013357,0.027284,0.020318,-0.0036629,-0.024326
11.7,-0.026066,-0.011344,0.012694,0.026165,0.019081,-0.0029825,-0.025485
11.8,-0.029565,-0.014558,0.012344,0.024989,0.018405,0.00094403,-0.022876
11.9,-0.030509,-0.014689,0.012274,0.024298,0.018288,0.0019389,-0.022255
12,-0.033681,-0.014336,0.011889,0.02074,0.018112,0.0063947,-0.020341
12.1,-0.034606,-0.014377,0.011889,0.019914,0.018184,0.0074201,-0.019662
12.2,-0.034828,-0.011784,0.012747,0.020123,0.017439,0.0095039,-0.019992
12.3,-0.034662,-0.011481,0.013011,0.020435,0.017374,0.0097597,-0.020093
12.4,-0.035445,-0.011741,0.013094,0.020352,0.017103,0.010737,-0.019441
12.5,-0.036953,-0.013384,0.01313,0.020579,0.01536,0.0065084,-0.021188
12.6,-0.038187,-0.013511,0.013172,0.020485,0.013918,0.0043254,-0.02239
12.7,-0.03904,-0.01389,0.012734,0.020038,0.013286,0.0031815,-0.022603
12.8,-0.03856,-0.014781,0.0097568,0.0201,0.013463,0.00099651,-0.022116
12.9,-0.039238,-0.015821,0.0069676,0.018588,0.014087,0.0016875,-0.019432
13,-0.041589,-0.014091,0.00013648,0.014649,0.013737,0.0011227,-0.020374
13.1,-0.037263,-0.0082686,-0.0032826,0.013172,0.011271,-0.00016848,-0.024646
13.2,-0.031938,-0.010142,-0.0037974,0.014245,0.011798,-0.0022815,-0.020079
13.3,-0.028037,-0.011755,-0.0041862,0.01511,0.01304,-0.0039488,-0.015559
13.4,-0.02579,-0.011934,-0.00046659,0.014993,0.015679,-0.0054837,-0.014241
13.5,-0.025498,-0.011037,0.0032646,0.017283,0.016727,-0.0043766,-0.013149
13.6,-0.025465,-0.0091142,0.0047967,0.017064,0.014628,-0.0074698,-0.0211
13.7,-0.025777,-0.0092856,0.005589,0.016973,0.013894,-0.0086277,-0.023215
13.8,-0.027163,-0.011992,0.008397,0.01677,0.012474,-0.011154,-0.024289
13.9,-0.026316,-0.01075,0.010045,0.016875,0.01256,-0.010479,-0.02325
14,-0.025632,-0.010764,0.010207,0.017434,0.01286,-0.010369,-0.022378
14.1,-0.024766,-0.012055,0.0095638,0.01819,0.013323,-0.011946,-0.0187
14.2,-0.02421,-0.013599,0.0094524,0.017445,0.01363,-0.011711,-0.016775
14.3,-0.023537,-0.016628,0.01006,0.016438,0.012037,-0.011743,-0.014607
14.4,-0.022957,-0.018876,0.010492,0.017389,0.012497,-0.011662,-0.014236
14.5,-0.021688,-0.018817,0.010704,0.023051,0.014121,-0.013097,-0.015658
14.6,-0.020491,-0.020652,0.011299,0.025409,0.01459,-0.012908,-0.016567
14.7,-0.020339,-2.27E-02,0.012341,0.023442,0.014979,-0.011009,-0.017842
14.8,-0.021065,-0.02669,0.01404,0.017241,0.014165,-0.0078109,-0.018367
14.9,-0.020997,-0.02572,0.016191,0.014669,0.013344,-0.0085182,-0.021837
15,-0.020548,-0.024342,0.016666,0.014384,0.013079,-0.0079275,-0.022874
15.1,-0.019235,-0.019623,0.016243,0.01606,0.013031,-0.0075205,-0.025339
15.2,-0.013017,-0.0092186,0.012848,0.016986,0.015068,0.0012451,-0.025224
15.3,-0.014465,-0.012624,0.015144,0.018738,0.013319,-0.00014421,-0.019885
15.4,-0.018201,-0.018915,0.018445,0.017705,0.01124,-0.0032283,-0.01526
15.5,-0.01457,-0.013853,0.021976,0.017524,0.0082415,-0.00056877,-0.014277
15.6,-0.0031054,-0.014058,0.01846,0.013486,0.0038742,0.0025558,-0.015286
15.7,0.0035433,-0.014099,0.02003,0.01144,0.0012893,0.004939,-0.018677
15.8,0.0079537,-0.01487,0.022454,0.010212,-0.0013303,0.0061641,-0.023376
15.9,0.01113,-0.014952,0.024322,0.0094871,-0.0032555,0.0069806,-0.025336
16,0.013204,-0.014671,0.025595,0.0091014,-0.0042386,0.0077556,-0.026603
16.1,0.017486,-0.0097084,0.026718,0.0099206,-0.0043299,0.011904,-0.025097
16.2,0.022698,-0.0052453,0.02773,0.010482,-0.0046181,0.013499,-0.026568
16.3,0.027885,-0.0009027,0.029221,0.010129,-0.0062942,0.014669,-0.02821
16.4,0.032047,0.0019559,0.02905,0.0094665,-0.0072929,0.015636,-0.030963
16.5,0.036088,0.0045227,0.028064,0.0090706,-0.0085444,0.015014,-0.034987
16.6,0.037579,0.0052649,0.026455,0.007196,-0.0094251,0.01573,-0.037567
16.7,0.037272,0.0049617,0.025334,0.0055377,-0.010497,0.015399,-0.038979
16.8,0.036569,0.0044066,0.0256,0.004131,-0.0095166,0.014148,-0.039174
16.9,0.035928,0.0044774,0.02623,-9.69E-05,-0.011985,0.010371,-0.038818
17,0.033862,0.0025071,0.025607,-0.0052194,-0.014519,0.0090164,-0.039527
17.1,0.031625,0.0022032,0.027364,-0.0050516,-0.012132,0.0067433,-0.040156
17.2,0.029936,0.0010918,0.026582,-0.0020442,-0.0095904,0.0040034,-0.041334
17.3,0.028241,-0.00037018,0.025981,-0.0016299,-0.0058505,0.005848,-0.042418
17.4,0.028905,0.0032126,0.024051,-0.0014293,-0.0043117,0.0078594,-0.039476
17.5,0.032305,0.0094455,0.019186,-9.49E-05,-0.0068867,0.0075998,-0.03382
17.6,0.032419,0.010985,0.017297,1.01E-05,-0.0077089,0.007528,-0.032441
17.7,0.030265,0.010991,0.012985,-0.00015909,-0.0097885,0.0075834,-0.033886
17.8,0.028498,0.011355,0.013888,-0.0028479,-0.010165,0.006971,-0.031734
17.9,0.025752,0.01119,0.013774,-0.004138,-0.010632,0.008012,-0.029475
18,0.02461,0.011222,0.01341,-0.0048452,-0.010937,0.0083205,-0.028461
18.1,0.022887,0.010134,0.013568,-0.0041679,-0.010199,0.0079595,-0.028352
18.2,0.021522,0.0077364,0.015676,-0.0094343,-0.0087732,0.010123,-0.027948
18.3,0.020157,0.0055988,0.017521,-0.011045,-0.0062794,0.011099,-0.028912
18.4,0.018827,0.003854,0.01898,-0.011612,-0.0037239,0.011886,-0.03001
18.5,0.017376,1.59E-03,0.020147,-0.013489,-9.64E-05,0.013203,-0.030582
18.6,0.016849,0.0018748,0.020803,-0.011969,0.0057228,0.018353,-0.028783
18.7,0.016457,0.0029912,0.018284,-0.010533,0.0066325,0.021461,-0.024306
18.8,0.014808,0.0023775,0.0149,-0.008885,0.0062618,0.022443,-0.022421
18.9,0.013338,0.0027135,0.013498,-0.0091827,0.0023821,0.019069,-0.024282
19,0.0096105,-0.0013489,0.015533,-0.0058846,0.0083537,0.019348,-0.021019
19.1,0.0072086,-0.0040593,0.016732,-0.0070904,0.01052,0.018186,-0.020217
19.2,0.0043209,-0.0058259,0.014586,-0.0063876,0.01176,0.015557,-0.022204
19.3,0.003159,-0.006157,0.014873,-0.0061621,0.012033,0.014655,-0.022961
19.4,0.0017564,-0.006281,0.01564,-0.0058179,0.011721,0.013671,-0.023867
19.5,-0.00078101,-0.0074467,0.018727,-0.0069126,0.010813,0.012725,-0.02414
19.6,-0.0024659,-0.0073618,0.018714,-0.0058656,0.010188,0.01115,-0.02576
19.7,-0.0039592,-0.0091032,0.016245,-0.0079381,0.0064928,0.0092404,-0.02437
19.8,-0.0049428,-9.40E-03,0.015076,-0.0091706,0.0045383,0.0078739,-0.023572
19.9,-0.0049804,-9.75E-03,0.0080383,-0.0054103,0.0025175,0.004762,-0.025131
20,-0.007235,-0.0065483,0.010112,-0.0052654,0.0024363,0.0035688,-0.027188
20.1,-0.0068068,-0.0038059,0.0095762,-0.0057479,0.0053903,0.0029254,-0.025485
20.2,-0.0029837,-0.0011531,0.0071366,-0.0012469,0.011467,0.0072679,-0.023346
20.3,-0.0016977,-0.0010052,0.0067339,-1.15E-05,0.012298,0.0080654,-0.023219
20.4,-0.0024795,-0.0018589,0.0073089,-0.0010302,0.010233,0.0052082,-0.02608
20.5,-0.0057577,-0.0027387,0.0080684,-0.0014741,0.0094586,0.004974,-0.027135
20.6,-0.011772,-0.0033731,0.0087522,-0.0048296,0.0089089,0.0025275,-0.027348
20.7,-0.016386,-0.011873,0.010423,-0.0054474,0.0075242,0.00022525,-0.023624
20.8,-0.018449,-0.012867,0.011447,-0.0076602,0.0073197,0.0012253,-0.020209
20.9,-0.024436,-0.017057,0.010106,-0.0071333,0.0092097,0.0039518,-0.020457
21,-0.026347,-0.018738,0.0095777,-0.0068417,0.0097313,0.0050787,-0.020775
21.1,-0.033082,-0.018789,0.012775,-0.0047372,0.010415,0.006045,-0.022294
21.2,-0.03459,-0.018763,0.012933,-0.0050515,0.010797,0.0058849,-0.020856
21.3,-0.043788,-0.020275,0.010473,-0.0034935,0.015112,0.0071883,-0.020972
21.4,-0.044433,-0.02,0.010086,-0.0036631,0.015472,0.0074186,-0.020532
21.5,-0.045186,-0.019628,0.0099427,-0.0040512,0.015766,0.0075131,-0.01959
21.6,-0.047905,-0.017875,0.013382,-0.006088,0.015755,0.0067472,-0.016095
21.7,-0.051729,-0.02016,0.013902,-0.0087653,0.016566,0.0034403,-0.0073831
21.8,-0.05592,-0.020026,0.015471,-0.010884,0.016633,0.0025433,0.0018103
21.9,-0.056407,-0.018701,0.014574,-0.010841,0.016796,0.0035609,0.0026394
22,-0.054784,-0.019456,0.011144,-0.0094567,0.017227,0.0042921,0.00046488
22.1,-0.054952,-0.018863,0.010914,-0.0094642,0.017297,0.0045194,0.0006908
22.2,-0.056972,-0.016008,0.011457,-0.010162,0.017204,0.0055231,0.0038159
22.3,-0.05722,-0.015613,0.011193,-0.010196,0.017243,0.0060327,0.0042962
22.4,-0.057668,-0.015246,0.010902,-0.010022,0.017022,0.0061123,0.0046717
22.5,-0.058072,-0.014378,0.010517,-0.0098013,0.016881,0.0061813,0.0050195
22.6,-0.057812,-0.011852,0.010338,-0.0091132,0.016618,0.0060647,0.004764
22.7,-0.057305,-0.0016162,0.0089432,-0.012196,0.02216,0.0079959,0.012034
22.8,-0.059809,-0.0042781,0.0076197,-0.0098088,0.018322,0.0077026,0.01102
22.9,-0.058138,-0.0021291,0.0081429,-0.010994,0.020468,0.0082032,0.011926
23,-0.060036,-0.0027516,0.0087569,-0.0050492,0.014697,0.0030888,0.0099181
23.1,-0.066215,-0.0088199,0.0021436,0.0047595,0.0096328,0.014038,0.0087886
23.2,-0.066528,-0.0088141,-0.00032224,0.0063711,0.010581,0.013296,0.010531
23.3,-0.066589,-0.0088155,-0.0006876,0.0066186,0.010881,0.013369,0.010666
23.4,-0.066565,-0.0099835,0.0015302,0.0053225,0.010997,0.015527,0.0083619
23.5,-0.066265,-0.0089861,0.0020559,0.0048413,0.0098307,0.014253,0.0087257
23.6,-0.064584,-0.0051768,0.0042308,0.0020558,0.0044484,0.0079142,0.010941
23.7,-0.064585,-0.0051767,0.0042296,0.0020544,0.0044481,0.007914,0.010939
23.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,-0.060665,-0.0044482,0.0078523,-0.0052345,0.013759,0.0032755,0.010783
24.1,-0.064486,-0.005114,0.0043665,0.0021202,0.0044826,0.00804,0.011057
24.2,-0.064438,-0.0050959,0.0044655,0.0021849,0.0044686,0.0079792,0.011096
24.3,-0.064417,-0.0041334,0.0048942,-0.0040926,-0.00010064,0.006995,0.02492
24.4,-0.05761,-0.0077948,0.0082742,-0.013679,0.00046854,-0.00066495,0.029654
24.5,-0.056557,-0.0046239,0.0053863,-0.015711,-0.0050762,0.0020439,0.039408
24.6,-0.05399,-0.008698,0.0083885,-0.018641,0.0002481,-0.003624,0.035427
24.7,-0.054229,-0.0088287,0.0086342,-0.018272,0.00098138,-0.0038468,0.034762
24.8,-0.055192,-0.0085906,0.0089682,-0.017047,0.0021519,-0.0034747,0.033715
24.9,-0.05662,-0.0082776,0.0092199,-0.01573,0.0039071,-0.0033832,0.031905
25,-0.057288,-0.0084202,0.0096808,-0.01496,0.0054009,-0.0036689,0.03054
25.1,-0.05767,-0.0091958,0.010012,-0.013743,0.0079986,-0.0057067,0.027677
25.2,-0.057051,-0.0096013,0.01004,-0.014339,0.0079573,-0.0062953,0.027811
25.3,-0.056594,-0.0094728,0.0099085,-0.014287,0.0067175,-0.0056939,0.029043
25.4,-0.057471,-0.0092027,0.0080667,-0.013783,0.0096574,-0.0054976,0.028077
25.5,-0.060542,-0.0043255,0.0041976,-0.010652,0.0026565,0.0011658,0.033017
25.6,-0.062631,-0.002883,0.0053404,-0.0077343,-0.00020816,0.0051255,0.031663
25.7,-0.056271,0.0071037,-0.0059346,-0.015246,0.010446,0.0029609,0.0087851
25.8,-0.04268,0.0056115,-0.0092319,-0.015751,0.0067962,0.010058,-0.016017
25.9,-0.027401,0.010879,-0.021905,-0.016184,0.0054981,0.0015024,-0.018714
26,-0.020907,0.012907,-0.025426,-0.015953,0.0039588,0.00074105,-0.022247
26.1,-0.015147,0.016133,-0.02665,-0.016241,0.0058281,0.0021036,-0.024126
26.2,-0.013389,0.017918,-0.02712,-0.015499,0.0047704,0.0034426,-0.025049
26.3,-0.011605,0.0191,-0.028191,-0.014608,0.005476,0.0034365,-0.02538
26.4,-0.011438,0.019245,-0.028542,-0.013112,0.0062477,0.0011682,-0.025568
26.5,-0.012517,0.017387,-0.0293,-0.012226,0.0040509,0.00012119,-0.025782
26.6,-0.012897,0.01521,-0.029724,-0.012154,0.007373,-0.0013113,-0.026014
26.7,-0.015883,0.010547,-0.026734,-0.013025,-0.0014555,0.00062559,-0.02863
26.8,-0.018027,0.010104,-0.024594,-0.01109,-0.0014682,0.00081508,-0.030177
26.9,-0.019822,0.011317,-0.023095,-0.0070547,-0.00036803,-0.00070638,-0.031858
27,-0.021026,0.011318,-0.021742,-0.0059621,-1.71E-06,-0.00019676,-0.032597
27.1,-0.021919,0.01035,-0.020912,-0.0061135,0.00024316,0.00028857,-0.033318
27.2,-0.025922,0.0094539,-0.015764,-0.0041539,0.0054731,0.002188,-0.036257
27.3,-0.027905,0.0091274,-0.013584,-0.0047434,0.002785,0.0059734,-0.035247
27.4,-0.024586,0.009625,-0.014009,-0.0058067,-0.003407,0.0052612,-0.037085
27.5,-0.023784,0.010245,-0.013049,-0.0056502,-0.0063759,0.0058399,-0.036788
27.6,-0.023708,0.011142,-0.0091664,-0.0039952,-0.008854,0.0083887,-0.034259
27.7,-0.020051,0.010618,-0.010414,-0.0013309,-0.014398,0.0069184,-0.028796
27.8,-0.015805,0.010606,-0.011488,0.0022655,-0.018109,0.0067703,-0.023788
27.9,-0.011963,0.010685,-0.013396,0.004565,-0.020694,0.0063312,-0.020541
28,-0.007231,0.011156,-0.0062875,0.0049032,-0.010469,0.011641,-0.024762
28.1,-0.0071958,0.0086321,0.003139,0.0078949,-0.00052857,0.014039,-0.029179
28.2,-0.0066023,0.0065379,0.0066346,0.0087294,0.0036748,0.015128,-0.03189
28.3,-0.0062782,0.0026994,0.0082455,0.010467,0.0051103,0.014498,-0.033239
28.4,-0.0038927,-0.0026906,0.0077931,0.0089204,0.0050059,0.014477,-0.032538
28.5,0.0026736,-0.010034,0.0053989,0.002186,0.0014217,0.018737,-0.029365
28.6,0.0085574,-0.016249,0.0050823,-0.003992,-0.0007278,0.021167,-0.027833
28.7,0.017955,-0.019847,0.0081191,-0.01119,-0.0040329,0.023436,-0.02546
28.8,0.025598,-0.022485,0.010119,-0.014582,-0.0073541,0.025016,-0.024119
28.9,0.029704,-0.026943,0.010762,-0.016241,-0.0086284,0.026123,-0.022398
29,0.030546,-0.030083,0.011547,-0.017235,-0.0083385,0.025096,-0.021159
29.1,0.030426,-0.03039,0.010591,-0.018906,-0.0068102,0.021285,-0.021263
29.2,0.029373,-0.029403,0.0084615,-0.017671,-0.0055204,0.021525,-0.020488
29.3,0.027905,-0.028152,0.0070708,-0.017405,-0.0065767,0.020101,-0.018905
29.4,0.026831,-0.026393,0.0091636,-0.017102,-0.0065692,0.016781,-0.01789
29.5,0.024852,-0.025424,0.0088506,-0.015948,-0.0058422,0.014612,-0.015629
29.6,0.023113,-0.024816,0.0085143,-0.015341,-0.0058539,0.013215,-0.0144
29.7,0.020411,-0.025143,0.0054668,-0.014248,-0.0061085,0.013101,-0.012739
29.8,0.018395,-0.024868,0.0053699,-0.013602,-0.0059139,0.011921,-0.012003
29.9,0.016552,-0.02468,0.0057568,-0.013483,-0.0064336,0.011708,-0.012081
30,0.015807,-0.023848,0.0068635,-0.013519,-0.0077876,0.012062,-0.011133
30.1,0.015981,-0.023759,0.0097863,-0.010904,-0.0086672,0.012111,-0.012949
30.2,0.016285,-0.024696,0.012802,-0.0090764,-0.010104,0.0089254,-0.014117
30.3,0.017107,-0.024248,0.014161,-0.0075246,-0.010905,0.0093595,-0.015105
30.4,0.017492,-0.023767,0.014801,-0.0061667,-0.012031,0.009862,-0.015643
30.5,0.017683,-0.022882,0.014953,-0.0041834,-0.01352,0.01143,-0.016228
30.6,0.018433,-0.020514,0.015487,-0.0033285,-0.014453,0.012669,-0.015411
30.7,0.01916,-0.020592,0.01806,-0.0035044,-0.016188,0.011881,-0.015974
30.8,0.019807,-0.020855,0.020234,-0.0038396,-0.017983,0.011368,-0.016666
30.9,0.020895,-0.021635,0.019534,-0.0027323,-0.023678,0.012846,-0.016391
31,0.021204,-0.022261,0.020923,-0.0031135,-0.026236,0.013763,-0.017651
31.1,0.021158,-0.022511,2.26E-02,-0.0036685,-0.027252,0.013643,-0.02092
31.2,0.02099,-2.15E-02,0.021935,-0.0024314,-0.029463,0.013775,-0.021664
31.3,0.022204,-0.01977,0.023382,-0.0023884,-0.027721,0.010291,-0.01976
31.4,0.024378,-0.017292,0.025255,-0.0015887,-0.025935,0.0070589,-0.019012
31.5,0.026829,-0.015989,0.025883,-0.0020113,-0.026024,0.005168,-0.020033
