Time(s),Cell 0,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6
2.9,0.050273,-2.29E-02,-0.027588,-0.021017,0.0026773,0.070548,-0.013957
3,0.045761,-0.021899,-0.0332,-0.019337,0.0015718,0.068032,-0.017152
3.1,0.044911,-0.022126,-0.033093,-0.017511,0.00083942,0.068134,-0.017443
3.2,0.043828,-0.021999,-0.032494,-0.016333,0.00078812,0.068279,-0.017243
3.3,0.042687,-0.020795,-0.030254,-0.014131,0.0018191,0.069128,-0.017662
3.4,0.042598,-0.021293,-0.02501,-0.014549,0.0025994,0.066809,-0.020361
3.5,0.042866,-0.022228,-0.023473,-0.015095,0.0025361,0.065151,-0.019991
3.6,0.043457,-0.02243,-0.022644,-0.016804,0.0022221,0.061864,-0.021373
3.7,0.042884,-0.022404,-0.022871,-0.016012,0.0023038,0.061467,-0.021123
3.8,0.043022,-0.022908,-0.025051,-0.013973,0.0031085,0.057746,-0.020481
3.9,0.042861,-0.023234,-0.025013,-0.013322,0.0032945,0.056247,-0.019736
4,0.041808,-0.023177,-0.024971,-0.012253,0.003258,0.055921,-0.018702
4.1,0.040743,-0.022707,-0.025429,-0.011363,0.0039259,0.055264,-0.017452
4.2,0.039571,-0.022728,-0.025574,-0.010935,0.0040961,0.055383,-0.016507
4.3,0.03667,-0.022322,-0.025987,-0.0097754,0.0040462,0.056338,-0.013867
4.4,0.03083,-0.021829,-0.021505,-0.010744,0.0060847,0.060162,-0.011027
4.5,0.029971,-0.017811,-0.0226,-0.0097444,0.0080101,0.059577,-0.012206
4.6,0.031769,-0.0096549,-0.028323,-0.0077477,0.0096908,0.059055,-0.012638
4.7,0.033674,-0.0075848,-0.027391,-0.0093285,0.010248,0.057591,-0.013538
4.8,0.03597,-0.0065,-0.024843,-0.011632,0.011106,0.056345,-0.013764
4.9,0.039693,-0.0079992,-0.020238,-0.014025,0.010615,0.054293,-0.015044
5,0.039713,-0.014257,-0.011969,-0.018242,0.008375,0.054814,-0.015433
5.1,0.041857,-0.015935,-0.0087931,-0.014499,0.0028299,0.054583,-0.016061
5.2,0.042022,-0.016605,-0.0060964,-0.018123,0.0009043,0.051037,-0.016359
5.3,0.045174,-0.014589,-0.0074849,-0.021574,-0.0029602,0.046403,-0.016773
5.4,0.046964,-0.011247,-0.012873,-0.022573,-0.0063719,0.04333,-0.012025
5.5,0.048532,-0.0108,-0.010366,-0.023658,-0.010749,0.04038,-0.012215
5.6,0.045118,-0.0093136,-0.0089026,-0.022315,-0.012438,0.040388,-0.013878
5.7,0.044468,-0.010631,-0.0033195,-0.023416,-0.011361,0.038557,-0.015701
5.8,0.046181,-0.008845,-0.0052621,-0.016918,-0.0078872,0.039359,-0.014035
5.9,0.045337,-0.0072766,-0.006712,-0.016027,-0.0061589,0.040205,-0.012981
6,0.044477,-0.0072497,-0.0068471,-0.014937,-0.0061228,0.040068,-0.012619
6.1,0.042186,-0.0095316,-0.0048959,-0.011358,-0.010372,0.038708,-0.013085
6.2,0.041497,-0.010704,-0.0066815,-0.011182,-0.010116,0.03749,-0.014826
6.3,0.036335,-0.012167,-0.0065533,-0.015777,-0.008937,0.03671,-0.014911
6.4,0.03743,-0.010956,-0.010582,-0.0088507,-0.0029841,0.038256,-0.013144
6.5,0.034602,-0.014481,-0.0072932,-0.013803,-0.0030225,0.038104,-0.012258
6.6,0.034577,-0.016414,-0.0037513,-0.014468,-0.0038606,0.036708,-0.011542
6.7,0.03393,-0.01761,-0.0017164,-0.014294,-0.0052533,0.035865,-0.010373
6.8,0.032023,-0.015804,-0.00055879,-0.014076,-0.008136,0.036935,-0.0095948
6.9,0.03152,-0.015298,-0.00047294,-0.013953,-0.0085088,0.037215,-0.009217
7,0.027788,-0.01289,-0.0028453,-0.012322,-0.0057998,0.039296,-0.0068758
7.1,0.027093,-0.011171,-0.0051587,-0.01163,-0.0041961,0.040897,-0.0065787
7.2,0.027708,-0.0072471,-0.0091637,-0.010785,-0.0017763,0.046164,-0.00781
7.3,0.028895,-0.0022397,-0.013947,-0.0089695,0.0017476,0.049357,-0.0082787
7.4,0.029053,-0.002346,-0.013585,-0.010283,0.00056679,0.047873,-0.0084622
7.5,0.026869,-0.0047892,-0.014544,-0.0076601,-0.007491,0.046515,-0.0048255
7.6,0.025646,-0.0078835,-0.010579,-0.0075509,-0.010675,0.044042,-0.0025283
7.7,0.024462,-0.0094881,-0.0086774,-0.0073149,-0.012592,0.042202,-0.0011622
7.8,0.026215,-0.0074329,-0.0089756,-0.00041835,-0.013768,0.041826,-0.0024731
7.9,0.025751,-0.0048406,-0.01066,0.0017575,-0.014004,0.042391,-0.0031345
8,0.022332,-0.0054847,-0.007973,0.0070213,-0.014891,0.045302,0.0041462
8.1,0.021317,-0.0036893,-0.0086488,0.0069638,-0.015914,0.045705,0.0086127
8.2,0.016368,-0.0086437,-0.0047931,0.0016158,-0.01637,0.044768,0.011805
8.3,0.013254,-0.010678,-0.0018412,0.0029978,-0.015305,0.04324,0.010319
8.4,0.011735,-0.0099427,-0.0023372,0.0021085,-0.015167,0.039682,0.0078024
8.5,0.0089783,-0.0072277,-0.0046724,0.00062647,-0.015086,0.038863,-0.00063055
8.6,0.0054634,-0.0064715,-0.003306,0.0013829,-0.017904,0.035644,-0.0010762
8.7,0.0047415,-0.0058205,-0.0040783,0.0011584,-0.018269,0.033717,-0.0012242
8.8,0.0035617,-0.0074183,-0.0017616,0.003204,-0.020398,0.028651,-0.00011487
8.9,0.00068377,-0.011537,0.00038367,-0.00069295,-0.020349,0.021796,-0.001262
9,-0.0002685,-0.011555,0.00077069,-0.00040386,-0.019891,0.021353,-0.001408
9.1,-0.001732,-0.010232,-0.0004537,-0.00036816,-0.018971,0.021799,-0.0029816
9.2,0.0030123,-0.012628,0.00092458,0.000839,-0.018106,0.025359,0.00023482
9.3,0.0039285,-0.013014,0.0028687,-0.00018348,-0.019145,0.026914,0.0018752
9.4,0.0049217,-0.0098074,0.0019928,0.0022601,-0.020557,0.030848,0.0033376
9.5,0.0031689,-0.017162,0.0073181,0.003381,-0.019478,0.034376,0.00058377
9.6,0.0020756,-0.017008,0.007314,0.0036291,-0.018232,0.036313,-0.0012744
9.7,0.00062004,-0.018566,0.0092628,0.0035785,-0.01695,0.036063,-0.0017359
9.8,0.0025883,-0.018687,0.0090106,6.16E-05,-0.01639,0.032299,-0.00023415
9.9,0.0024275,-0.019544,8.10E-03,-0.0033885,-0.015671,0.02915,0.00018106
10,0.0064077,-0.02601,0.010777,-0.0037355,-0.015785,0.030642,0.0040679
10.1,0.0065075,-0.027206,0.011398,-0.0041335,-0.015838,0.031295,0.0045141
10.2,0.0041075,-0.027488,0.011563,-0.0025906,-0.015731,0.033219,0.003973
10.3,0.0042395,-0.027786,0.011704,-0.0025427,-0.015419,0.033185,0.0041188
10.4,0.0042587,-0.027682,0.011443,-0.0023642,-0.015198,0.032876,0.0042567
10.5,0.0038411,-0.028152,0.011284,-0.0018615,-0.014397,0.033308,0.0039844
10.6,0.0035099,-0.027408,0.010599,-0.0014482,-0.014026,0.032963,0.0038388
10.7,0.0039466,-0.02619,0.010289,0.0014378,-0.015799,0.033128,0.0052055
10.8,0.0039906,-0.026966,0.013828,0.0042355,-0.01226,0.033565,0.0025746
10.9,0.0037208,-0.02487,0.013395,0.0040752,-0.010647,0.031083,0.0015381
11,0.0038478,-0.024646,0.013457,0.0035545,-0.010246,0.030947,0.0016046
11.1,0.004091,-0.024802,0.013606,0.0031276,-0.010131,0.031033,0.0019025
11.2,0.0042517,-0.02551,0.013767,0.0033104,-0.010034,0.030948,0.0021748
11.3,0.0044433,-0.025297,0.013191,0.0030043,-0.010115,0.030333,0.0022479
11.4,0.0025155,-0.02122,0.0079542,-0.0015224,-0.010411,0.026384,0.0016371
11.5,0.0015185,-0.019083,0.0066862,-0.0015918,-0.010383,0.025239,0.00093454
11.6,-0.0040783,-0.011296,0.0027683,-0.0025781,-0.0095392,0.0221,-0.0031427
11.7,-0.0035308,-0.0074515,0.0040466,-0.005368,-0.0090574,0.023182,-0.0051662
11.8,-0.0029964,-0.0024405,0.0069121,-0.0070894,-0.009076,0.022426,-0.0053301
11.9,-0.0038807,-0.0026621,0.0073997,-0.0075272,-0.010062,0.024266,-0.00531
12,-0.0019445,-0.0022147,0.00759,-0.0073298,-0.0098448,0.024429,-0.0049012
12.1,0.00018999,-0.0015144,0.0078789,-0.0072341,-0.0092576,0.024631,-0.0043973
12.2,-0.0020717,-0.0027188,0.0083737,-0.0071767,-0.0090676,0.024644,-0.0034996
12.3,-0.0026268,-0.0010288,0.0073783,-0.007638,-0.0079901,0.024091,-0.0048529
12.4,-0.0033686,-0.001275,0.0072537,-0.0073278,-0.0078545,0.022176,-0.0053094
12.5,-0.0034523,-0.00098951,0.0068582,-0.0069723,-0.0077857,0.021686,-0.0053991
12.6,-0.0039068,-0.0005454,0.0065538,-0.0066132,-0.0076273,0.021657,-0.0053645
12.7,-0.010954,0.0050694,0.0063106,-0.0086895,-0.0039126,0.02183,-0.0039049
12.8,-0.0092593,0.0050108,0.0071307,-0.0090081,-0.0018898,0.021724,-0.0028261
12.9,-0.0052455,0.0046331,0.0079771,-0.0086407,-0.0012873,0.021965,-0.0021017
13,-0.0016386,0.0043978,0.008602,-0.0081514,-0.00085858,0.021348,-0.0027173
13.1,-0.0062355,0.0023674,0.0074203,-0.0063136,-0.0017795,0.022101,-0.00076287
13.2,-0.010053,0.0010409,0.0067822,-0.0046601,-0.0028474,0.022057,-0.0015431
13.3,-0.010526,0.00090839,0.0065463,-0.0041111,-0.0027469,0.020198,-0.0035292
13.4,0.0085819,0.0031166,0.00037107,-0.0045525,-0.0045188,0.014476,-0.0041956
13.5,0.010869,0.0033581,-0.0006643,-0.0042363,-0.0056337,0.012624,-0.004779
13.6,0.016482,-0.0021273,-0.0021068,0.002259,-0.0069139,0.01292,-0.0025661
13.7,0.01689,-0.0031729,-0.0026229,0.0010015,-0.007891,0.011461,0.00026895
13.8,0.015347,-0.0036852,-0.0012386,0.00050981,-0.0078992,1.19E-02,0.0018777
13.9,0.013264,-0.0033494,-0.0019128,7.09E-05,-0.0075142,0.011553,0.0015024
14,0.012249,-0.0035367,-0.002157,-0.00053749,-0.0075282,0.010948,0.0011424
14.1,0.016011,-0.0013588,-0.0039933,0.00085689,-0.0070467,0.013776,-0.0044418
14.2,0.015515,0.0016598,-0.0037442,-0.0061349,-0.0066001,0.012533,-0.0084403
14.3,0.020569,0.0023171,-0.001411,-0.0074264,-0.0080293,0.011652,-0.0092565
14.4,0.024192,0.0034276,0.0010845,-0.0075925,-0.0085346,0.010918,-0.0098709
14.5,0.026496,0.0026203,0.0021509,-0.0079095,-0.0090942,0.009835,-0.0095701
14.6,0.025537,0.0044179,0.0038133,-0.0068204,-0.0063576,0.011671,-0.012627
14.7,0.025033,0.0021808,0.0086879,-0.0085139,-0.0027987,0.011113,-0.013909
14.8,0.023491,0.0024648,0.0092611,-0.0079011,-0.0011921,0.011461,-0.014515
14.9,0.022459,0.0027127,0.0091112,-0.007486,-0.00047473,0.011681,-0.014636
15,0.021379,0.0039213,0.0090298,-0.0064377,0.0010452,0.012769,-0.015782
15.1,0.021435,0.0039831,0.0099397,-0.0067424,0.0021688,0.013094,-0.016048
15.2,0.022423,0.0029545,0.012955,-0.0059522,0.0032543,0.012689,-0.016008
15.3,0.022471,0.0031522,0.013933,-0.0050454,0.0049059,0.01358,-0.016706
15.4,0.021817,0.0034322,0.014151,-0.004357,0.0059175,0.01383,-0.016924
15.5,0.026015,0.0061346,0.017437,-0.00048145,0.0045742,0.010738,-0.010984
15.6,0.028372,0.011481,0.018262,0.0037216,0.0063319,0.010155,-0.010899
15.7,0.029137,0.0095222,0.023771,0.0050322,0.0083151,0.012021,-0.01064
15.8,0.029413,0.0090539,0.025109,0.005641,0.0090169,0.012509,-0.010698
15.9,0.028811,0.0088427,0.02558,0.0060765,0.0094746,0.012447,-0.010659
16,0.027987,0.0087585,0.026838,0.0070519,0.010012,0.010801,-0.0099222
16.1,0.027367,0.0097066,0.027771,0.0078021,0.011044,0.0096907,-0.0095255
16.2,0.021924,0.013503,0.031256,0.010329,0.015559,0.0058007,-0.0081546
16.3,0.024041,0.013634,0.027569,0.0080405,0.016059,0.0050949,-0.0093534
16.4,0.025507,0.014708,0.027052,0.0082197,0.015448,0.0049411,-0.0091152
16.5,0.034894,0.017447,0.023825,0.010713,0.010903,0.0099299,-0.010293
16.6,0.038009,0.02023,0.022629,0.013782,0.0095792,0.010987,-0.011243
16.7,0.040307,0.02119,0.021047,0.016769,0.0077601,0.012074,-0.01075
16.8,0.041894,0.02238,0.02032,0.018479,0.0075179,0.012484,-0.011042
16.9,0.041548,0.023167,0.020607,0.025207,0.0069855,0.011502,-0.009346
17,0.042087,0.021045,0.022938,0.024694,0.0099214,0.012084,-0.0074204
17.1,0.042042,0.020131,0.023857,0.02416,0.011455,0.01246,-0.0067588
17.2,0.041683,0.019019,0.024757,0.020772,0.015387,0.011099,-0.0040408
17.3,0.04081,0.018438,0.024354,0.01952,0.016014,0.011291,-0.0038603
17.4,0.039534,0.018303,0.023375,0.019195,0.016357,0.012037,-0.0043705
17.5,0.037402,0.017687,0.021183,0.017095,0.01742,0.014093,-0.0059126
17.6,0.034977,0.017524,0.01899,0.016878,0.016004,0.014443,-0.0063026
17.7,0.03308,0.016516,0.017673,0.016531,0.015188,0.015348,-0.0062098
17.8,0.031356,0.015389,0.016551,0.017969,0.011889,0.017287,-0.0076457
17.9,0.031397,0.015174,0.017257,0.015586,0.013974,0.015486,-0.0056879
18,0.03048,0.014809,0.017672,0.014528,0.013105,0.014969,-0.0054063
18.1,0.029572,0.014205,0.017764,0.01372,0.012598,0.015219,-0.0052021
18.2,0.029477,0.013959,0.01803,0.013207,0.012032,0.015492,-0.0051079
18.3,0.030547,0.013323,0.017971,0.012629,0.010754,0.015605,-0.0046814
18.4,0.03075,0.012392,0.018501,0.011888,0.0091081,0.016541,-0.0044166
18.5,0.030935,0.012124,0.018118,0.011323,0.0085448,0.016376,-0.0042124
18.6,0.030728,0.011731,0.017879,0.01072,0.0080877,0.016125,-0.003978
18.7,0.030737,0.011485,0.017773,0.010595,0.0076435,0.016045,-0.0038747
18.8,0.032053,0.010907,0.017575,0.010022,2.87E-03,0.015412,-0.0069478
18.9,0.032169,0.010748,0.017277,0.0097658,0.0024609,0.015082,-0.0070259
19,0.031962,0.0096874,0.016588,0.0093614,0.0017728,0.013385,-0.0057231
19.1,0.031968,0.0099827,0.01539,0.009178,0.0026641,0.012366,-0.0055655
19.2,0.031346,0.008649,0.019868,0.0089358,0.0013079,0.0097182,-0.0057086
19.3,0.030392,0.0073905,0.022361,0.0089863,-2.96E-05,0.0089841,-0.0060555
19.4,0.030151,0.006615,0.024645,0.0082017,-0.001774,0.0064753,-0.0059256
19.5,0.028565,0.0059496,0.030378,0.005204,-0.0028312,0.0051535,-0.0082297
19.6,0.028393,0.0055313,0.033495,0.0061836,-0.0046341,0.0034611,-0.0090377
19.7,0.027796,0.0054467,0.036036,0.0067601,-0.0060728,0.0022028,-0.010222
19.8,0.027095,0.0056629,0.037136,0.0069632,-0.0085974,0.00075685,-0.011639
19.9,0.031007,0.0028325,0.039474,0.011505,-0.0086212,0.00024947,-0.013456
20,0.031904,0.00092653,0.042522,0.012278,-0.0092738,0.00013672,-0.015174
20.1,0.032592,-0.0011361,0.045561,0.012246,-0.0099552,0.0003506,-0.017054
20.2,0.032098,-0.0039696,0.049426,0.0085812,-0.009078,0.0029358,-0.021388
20.3,0.032545,-0.0077342,0.050177,0.0053267,-0.0066492,0.0068644,-0.023036
20.4,0.03341,-0.0081395,0.052494,0.0063708,-0.0025029,0.0083219,-0.024112
20.5,0.032419,-0.0080844,0.052668,0.006053,0.00109,0.00852,-0.029328
20.6,0.034651,-0.0094198,0.054544,0.0097373,0.0027357,0.0081776,-0.028938
20.7,0.037888,-0.0092901,0.056994,0.013106,0.0058646,0.008756,-0.026234
20.8,0.040667,-0.0095573,0.05901,0.011865,0.0081378,0.0097745,-0.027644
20.9,0.042266,-0.011572,0.061321,0.010612,0.0085167,0.01305,-0.029047
21,0.041369,-0.01125,0.062077,0.0087496,0.0058199,0.014336,-0.034601
21.1,0.041587,-0.010988,0.062662,0.0087754,0.0054726,0.014894,-0.035382
21.2,0.042158,-0.0094616,0.062197,0.010664,0.0042521,0.013648,-0.037083
21.3,0.042926,-0.0079043,0.060979,0.011167,0.0045775,0.012742,-0.040771
21.4,0.042464,-0.007166,0.060463,0.011007,0.0045655,0.013173,-0.042133
21.5,0.041822,-0.0070124,0.061852,0.010679,0.0057331,0.014846,-0.039449
21.6,0.041569,-0.0059254,0.061656,0.010494,0.0059791,0.014697,-0.039303
21.7,0.041909,-0.0031518,0.061665,0.010323,0.0070649,0.014267,-0.039071
21.8,0.043188,0.00029061,0.061032,0.010927,0.010103,0.013221,-0.036334
21.9,0.047661,0.0065138,0.059766,0.0092008,0.016363,0.011219,-0.036111
22,0.052942,1.03E-02,0.057702,0.0043928,0.020911,0.010402,-0.038067
22.1,0.053993,0.0061353,0.061994,0.00153,0.020812,0.015446,-0.035848
22.2,0.0545,0.005203,0.064017,0.00042387,0.021122,0.017447,-0.034567
22.3,0.052698,0.00094882,0.068636,3.87E-05,0.019337,0.021723,-0.032641
22.4,0.052258,-0.0025818,0.07163,-0.001247,0.019151,0.024462,-0.032175
22.5,0.054142,-0.0080732,0.074559,-0.0014053,0.018365,0.022911,-0.032344
22.6,0.055284,-0.0085182,0.075135,-0.0054598,0.020602,0.022949,-0.035171
22.7,0.055961,-0.0050715,0.074908,-0.0069738,0.024665,0.023471,-0.037762
22.8,0.055184,-0.0038265,0.076191,-0.0068279,0.024637,0.024163,-0.037075
22.9,0.055854,-0.00062664,0.079355,-0.0019635,0.023999,0.021621,-0.030527
23,0.053465,-0.0029247,0.07779,0.0001869,0.027897,0.019555,-0.032587
23.1,0.054213,-0.0031031,0.078387,0.0023945,0.028563,0.019995,-0.02824
23.2,0.05455,-0.0028245,0.078755,0.0029276,0.0284,0.02107,-0.025279
23.3,0.055621,-0.002244,0.077958,0.001785,0.03072,0.022996,-0.020323
23.4,0.054797,-0.0061837,0.077494,-0.00020322,0.033411,0.023657,-0.017555
23.5,0.053452,-0.0058767,0.07456,-0.0037146,0.034133,0.028241,-0.019615
23.6,0.052992,-0.0063253,0.072481,-0.0048062,0.034895,0.028204,-0.023351
23.7,0.054041,-0.0048467,0.069244,-0.0052024,0.037504,0.025373,-0.027289
23.8,0.055264,-0.00075962,0.068575,-0.0043937,0.035926,0.02797,-0.025579
23.9,0.055302,0.0009063,0.067824,-0.0036958,0.035766,0.028193,-0.025983
24,0.055084,0.010644,0.067002,9.89E-05,0.039151,0.026816,-0.023126
24.1,0.053493,0.011157,0.067877,0.0029746,0.039358,0.029298,-0.021011
24.2,0.05184,0.01275,0.066716,0.0072242,0.040406,0.03048,-0.018845
24.3,0.048777,0.014715,0.06568,0.0093132,0.041219,0.028823,-0.015387
24.4,0.046486,0.013215,0.062837,0.0074092,0.040527,0.028902,-0.016522
24.5,0.045332,0.013963,0.06111,0.0064944,0.040843,0.028196,-0.01656
24.6,0.04366,0.014786,0.059663,0.0061433,0.041578,0.029136,-0.0092914
24.7,0.043992,0.014109,0.057988,0.0049876,0.04108,0.030962,-0.0061798
24.8,0.045037,0.012454,0.057427,0.0039575,0.041147,0.032362,-0.0032204
24.9,0.048566,0.007772,0.056132,0.0025138,0.038387,0.033481,0.00071713
25,0.051153,0.0085051,0.053914,0.0011374,0.039242,0.034344,0.0044244
25.1,0.059207,0.012041,0.050407,-0.0022753,0.040447,0.03339,0.0084692
25.2,0.060681,0.018257,0.047441,-0.0045608,0.045591,0.034499,0.0096995
25.3,0.06455,0.017172,0.045935,-0.0069044,0.047764,0.034963,0.015013
25.4,0.066388,0.020225,0.041855,-0.0064347,0.050714,0.037301,0.02056
25.5,0.066134,0.022396,0.038124,-0.007088,0.052528,0.038464,0.027448
25.6,0.066995,0.022596,0.037678,-0.0098208,0.050645,0.038405,0.030571
25.7,0.064502,0.025151,0.036534,-0.013614,0.051441,0.040127,0.031474
25.8,0.062751,0.024701,0.035746,-0.015701,0.053492,0.041514,0.033848
25.9,0.060091,0.021525,0.036809,-0.017139,0.054523,0.042818,0.037097
26,0.060168,0.018807,0.035319,-0.02015,0.052821,0.047272,0.034984
26.1,0.061268,0.020031,0.030678,-0.020881,0.052042,0.045935,0.033743
26.2,0.063213,0.018026,0.028934,-0.024372,0.051652,0.042578,0.033492
26.3,0.064011,0.019045,0.02626,-0.025738,0.051383,0.040443,0.034425
26.4,0.062766,0.016271,0.025448,-0.030208,0.049767,0.042771,0.036377
26.5,0.062666,0.015968,0.025434,-0.030721,0.048922,0.042716,0.036692
26.6,0.061329,0.014814,0.026425,-0.031667,0.046646,0.045059,0.036818
26.7,0.061795,0.015784,0.026042,-0.030429,0.044303,0.043336,0.037294
26.8,0.061198,0.016853,0.027244,-0.02942,0.043005,0.043222,0.038332
26.9,0.060244,0.016061,0.030133,-0.027546,0.041217,0.041069,0.041592
27,0.05963,0.017422,0.030714,-0.024129,0.041009,0.041555,0.041472
27.1,0.059345,0.012052,0.031805,-0.021102,0.040053,0.043966,0.040643
27.2,0.059248,0.011403,0.031315,-0.018763,0.036501,0.048709,0.03913
27.3,0.059041,0.012344,0.028557,-0.017895,0.033564,0.050569,0.039535
27.4,0.058098,0.016439,0.029076,-0.017392,0.030185,0.050293,0.039235
27.5,0.058212,0.017303,0.029611,-0.017752,0.029836,0.049347,0.039117
27.6,0.058262,0.017792,0.029581,-0.017877,0.029811,0.048987,0.039214
27.7,0.057949,0.019089,0.029883,-0.018059,0.029037,0.049111,0.039285
27.8,0.057292,0.022228,0.026485,-0.017653,0.029705,0.04961,0.037164
27.9,0.057396,0.023337,0.026043,-0.018585,0.029456,0.049883,0.037211
28,0.057396,0.023949,0.024395,-0.019475,0.030053,0.049498,0.037381
28.1,0.058131,0.022919,0.020013,-0.021642,0.031936,0.049104,0.036805
28.2,0.058249,0.020668,0.016661,-0.020872,0.034318,0.051915,0.035587
28.3,0.059598,0.022959,0.012265,-0.020179,0.037633,0.048602,0.035079
28.4,0.058913,0.020592,0.014152,-0.017208,0.03671,0.048767,0.036444
28.5,0.058736,0.019054,0.016759,-0.018554,0.03663,0.048135,0.035442
28.6,0.057563,0.020839,0.020949,-0.014822,0.035969,0.046661,0.034441
28.7,0.059044,0.024321,0.018984,-0.014529,0.036052,0.044577,0.035501
28.8,0.059968,0.023808,0.01891,-0.014129,0.035641,0.043033,0.035327
28.9,0.061487,0.021871,0.019271,-0.014355,0.034489,0.040984,0.034965
29,0.061711,0.019548,0.018663,-0.013527,0.033266,0.039824,0.033446
29.1,0.061253,0.019227,0.018556,-0.013513,0.032801,0.039495,0.032943
29.2,0.057511,0.017289,0.017208,-0.01315,0.032047,0.040293,0.030338
29.3,0.056847,0.016933,0.016586,-0.012686,0.032163,0.040077,0.029344
29.4,0.054495,1.88E-02,0.015692,-0.01,0.031209,0.041203,0.027151
29.5,0.052264,0.020822,0.020971,-0.0079253,0.027613,0.041809,0.024598
29.6,0.053482,0.022069,0.022873,-0.0037651,0.023891,0.041253,0.028724
29.7,0.053854,0.021431,0.024161,-0.0021914,0.022431,0.042025,0.030681
29.8,0.053164,0.016577,0.024023,-0.0032145,0.021278,0.045083,0.034797
29.9,0.055252,0.0096289,0.021569,-0.0054841,0.021546,0.045984,0.042217
30,0.055938,0.011743,0.019355,-0.006205,0.02195,0.044106,0.046603
30.1,0.057196,0.014813,0.01381,-0.0064359,0.026228,0.04141,0.047422
30.2,0.056358,0.013312,0.01448,-0.0068011,0.025988,0.040991,0.045586
30.3,0.053386,0.012178,0.015996,-0.0066313,0.024165,0.04206,0.043343
30.4,0.052034,0.014222,0.02076,-0.0067771,0.021337,0.038911,0.040176
30.5,0.053155,0.016713,0.023094,-0.0038711,0.020225,0.036459,0.036519
30.6,0.052701,0.016313,0.023597,-0.0024067,0.019206,0.037945,0.033945
30.7,0.051779,0.018191,0.024513,-0.001463,0.01576,0.038291,0.035895
30.8,0.051307,0.017282,0.0282,0.00013352,0.013225,0.038014,0.037721
30.9,0.04966,0.017892,0.03227,0.0023036,0.012026,0.036664,0.042876
31,0.049896,0.021266,0.034847,0.0052672,0.014092,0.033565,0.051611
31.1,0.04899,0.021831,0.036135,0.0066963,0.015914,0.032622,0.05683
31.2,0.047712,0.020339,0.034821,0.0088598,0.020482,0.031982,0.063117
31.3,0.037758,0.010597,0.033511,0.0069472,0.020868,0.038935,0.065201
31.4,0.033972,0.0048113,0.030776,0.0075331,0.022191,0.040819,0.066302
31.5,0.033442,0.0072968,0.029799,0.006963,0.018291,0.040308,0.066576
31.6,0.033248,0.0090906,0.028275,0.0070503,0.017539,0.036469,0.066377
31.7,0.032732,0.0065934,0.025021,0.0086838,0.017445,0.034763,0.066182
31.8,0.032045,0.006429,0.023732,0.0098678,0.017405,0.034113,0.06531
31.9,0.031642,0.0063443,0.023617,0.010192,0.018145,0.034344,0.064695
32,0.030637,0.0083418,0.028121,0.0092442,0.01879,0.034502,0.061557
